Edge 	Weight
9895 - 1171 	3239 
7843 - 1172 	5497 
13145 - 1173 	8220 
25424 - 1174 	7647 
9625 - 1175 	850 
12201 - 1176 	394 
28503 - 1177 	1297 
10548 - 1178 	856 
11948 - 1179 	4855 
28898 - 1180 	4388 
7724 - 1181 	3857 
12611 - 1182 	3552 
21234 - 1183 	9097 
25185 - 1184 	3687 
22412 - 1185 	4593 
5247 - 1186 	2350 
25503 - 1187 	3188 
17543 - 1188 	7722 
891 - 1189 	1965 
2411 - 1190 	3483 
2482 - 1191 	4158 
8758 - 1192 	1000 
20698 - 1193 	1336 
26204 - 1194 	610 
21600 - 1195 	100 
6233 - 1196 	305 
18799 - 1197 	3168 
29549 - 1198 	4561 
17681 - 1199 	1234 
21025 - 1200 	8176 
25197 - 1201 	5065 
19090 - 1202 	1751 
13072 - 1203 	1041 
16686 - 1204 	2255 
8206 - 1205 	3748 
2005 - 1206 	314 
17117 - 1207 	1275 
23928 - 1208 	12271 
15636 - 1209 	6341 
23016 - 1210 	2077 
27153 - 1211 	559 
3143 - 1212 	7540 
11197 - 1213 	7803 
17036 - 1214 	4253 
13793 - 1215 	8204 
15998 - 1216 	5040 
27158 - 1217 	2306 
11573 - 1218 	5394 
1961 - 1219 	1864 
27407 - 1220 	3585 
16178 - 1221 	4401 
381 - 1222 	166 
26447 - 1223 	3699 
25434 - 1224 	11805 
25422 - 1225 	6915 
14611 - 1226 	4416 
17440 - 1227 	1647 
24442 - 1228 	862 
12636 - 1229 	1840 
22495 - 1230 	2324 
1100 - 1231 	228 
1633 - 1232 	6713 
22613 - 1233 	2136 
26925 - 1234 	6129 
15240 - 1235 	2510 
9124 - 1236 	5767 
14660 - 1237 	1523 
23839 - 1238 	4196 
8750 - 1239 	2153 
12704 - 1240 	1972 
444 - 1241 	3169 
533 - 1242 	6386 
21448 - 1243 	3151 
1690 - 1244 	3110 
1163 - 1245 	6313 
17603 - 1246 	2846 
21315 - 1247 	3478 
19201 - 1248 	3794 
4406 - 1249 	6045 
8153 - 1250 	4723 
17151 - 1251 	1400 
24762 - 1252 	4621 
16029 - 1253 	3385 
4509 - 1254 	444 
11645 - 1255 	270 
10261 - 1256 	691 
15778 - 1257 	9252 
2215 - 1258 	3806 
4353 - 1259 	3582 
13461 - 1260 	1186 
26834 - 1261 	5261 
23231 - 1262 	10494 
27514 - 1263 	3664 
23399 - 1264 	2857 
26888 - 1265 	1391 
15873 - 1266 	4306 
29841 - 1267 	5598 
2856 - 1268 	3980 
11674 - 1269 	2532 
15804 - 1270 	2676 
1461 - 1271 	14546 
28496 - 1272 	1715 
27714 - 1273 	9364 
6143 - 1274 	2681 
6789 - 1275 	22970 
18209 - 1276 	930 
15376 - 1277 	6950 
25646 - 1278 	1219 
725 - 1279 	3453 
28935 - 1280 	199 
14879 - 1281 	6483 
17619 - 1282 	5997 
28714 - 1283 	1614 
19481 - 1284 	1358 
29013 - 1285 	4757 
16903 - 1286 	718 
16315 - 1287 	4982 
20282 - 1288 	820 
13827 - 1289 	4704 
9627 - 1290 	2154 
17917 - 1291 	2460 
6741 - 1292 	3275 
11325 - 1293 	2472 
25840 - 1294 	1433 
12978 - 1295 	5898 
9926 - 1296 	561 
27715 - 1297 	7397 
27662 - 1298 	858 
10251 - 1299 	1112 
12610 - 1300 	3878 
26460 - 1301 	3271 
16267 - 1302 	4178 
19409 - 1303 	285 
4254 - 1304 	7653 
25047 - 1305 	4699 
15123 - 1306 	4231 
14855 - 1307 	4272 
5022 - 1308 	5828 
3560 - 1309 	5089 
14910 - 1310 	6737 
18360 - 1311 	8878 
29452 - 1312 	1807 
5113 - 1313 	4721 
396 - 1314 	870 
17824 - 1315 	5971 
4439 - 1316 	17496 
19091 - 1317 	3847 
7590 - 1318 	3217 
8070 - 1319 	1823 
16041 - 1320 	2386 
23769 - 1321 	2832 
20491 - 1322 	3440 
4689 - 1323 	3871 
9228 - 1324 	236 
9984 - 1325 	3740 
10163 - 1326 	3866 
25402 - 1327 	3390 
10686 - 1328 	776 
29238 - 1329 	1915 
16564 - 1330 	2040 
4509 - 1331 	2355 
3096 - 1332 	353 
9301 - 1333 	763 
26545 - 1334 	2979 
15174 - 1335 	3578 
21965 - 1336 	8127 
4382 - 1337 	1252 
6843 - 1338 	758 
19844 - 1339 	4023 
21383 - 1340 	2522 
13126 - 1341 	3362 
13432 - 1342 	8371 
14381 - 1343 	3042 
21700 - 1344 	6306 
5113 - 1345 	5359 
12336 - 1346 	2879 
11308 - 1347 	1215 
11582 - 1348 	3361 
27539 - 1349 	2173 
19023 - 1350 	1365 
12168 - 1351 	2565 
28964 - 1352 	11099 
2538 - 1353 	1973 
24394 - 1354 	896 
19418 - 1355 	2177 
27182 - 1356 	620 
5369 - 1357 	3775 
3525 - 1358 	1444 
9179 - 1359 	824 
20188 - 1360 	3062 
2154 - 1361 	559 
17691 - 1362 	2827 
1952 - 1363 	6636 
5737 - 1364 	2858 
21886 - 1365 	368 
15715 - 1366 	300 
3078 - 1367 	5998 
1095 - 1368 	3910 
26298 - 1369 	10581 
24843 - 1370 	9531 
17683 - 1371 	1878 
26576 - 1372 	412 
26707 - 1373 	3272 
20162 - 1374 	635 
16981 - 1375 	6904 
28748 - 1376 	3900 
4742 - 1377 	733 
16329 - 1378 	5249 
19585 - 1379 	4180 
20418 - 1380 	2807 
9018 - 1381 	1878 
9535 - 1382 	2193 
7255 - 1383 	4245 
4883 - 1384 	3750 
15924 - 1385 	3483 
7312 - 1386 	7645 
23397 - 1387 	3313 
22073 - 1388 	212 
9945 - 1389 	2893 
3473 - 1390 	4856 
1299 - 1391 	9138 
3582 - 1392 	5593 
22180 - 1393 	3056 
17117 - 1394 	2453 
11118 - 1395 	2689 
17195 - 1396 	384 
5590 - 1397 	3667 
16433 - 1398 	9418 
4700 - 1399 	2427 
20117 - 1400 	732 
7189 - 1401 	1450 
22293 - 1402 	1160 
16662 - 1403 	4747 
27803 - 1404 	5506 
29885 - 1405 	7773 
15961 - 1406 	2426 
125 - 1407 	3286 
25873 - 1408 	601 
15437 - 1409 	5180 
24524 - 1410 	1767 
12910 - 1411 	314 
9124 - 1412 	5308 
659 - 1413 	6679 
2425 - 1414 	1874 
6297 - 1415 	10135 
2628 - 1416 	1467 
2053 - 1417 	5302 
19827 - 1418 	564 
20706 - 1419 	3800 
11333 - 1420 	3634 
16798 - 1421 	8071 
14654 - 1422 	3065 
15537 - 1423 	3118 
29909 - 1424 	7020 
25944 - 1425 	8236 
16748 - 1426 	942 
14763 - 1427 	1186 
23844 - 1428 	453 
29376 - 1429 	3806 
14215 - 1430 	3196 
5540 - 1431 	1936 
15726 - 1432 	3405 
6984 - 1433 	1997 
9697 - 1434 	8023 
14824 - 1435 	9691 
9879 - 1436 	2387 
2954 - 1437 	3896 
17282 - 1438 	7235 
13491 - 1439 	2929 
17830 - 1440 	574 
10546 - 1441 	1251 
5581 - 1442 	5155 
11519 - 1443 	4204 
25866 - 1444 	4071 
20710 - 1445 	4109 
20179 - 1446 	707 
25019 - 1447 	2644 
11601 - 1448 	6877 
21900 - 1449 	872 
23468 - 1450 	2057 
22705 - 1451 	4114 
20705 - 1452 	1561 
2806 - 1453 	3066 
17478 - 1454 	12554 
20535 - 1455 	4967 
2021 - 1456 	1608 
4749 - 1457 	3768 
14863 - 1458 	8787 
14379 - 1459 	8037 
13492 - 1460 	9708 
21525 - 1461 	466 
22221 - 1462 	7229 
20136 - 1463 	5167 
25232 - 1464 	4026 
12883 - 1465 	454 
28064 - 1466 	4470 
18082 - 1467 	623 
19192 - 1468 	2648 
8165 - 1469 	2870 
24169 - 1470 	2326 
574 - 1471 	169 
28339 - 1472 	5971 
6493 - 1473 	3155 
8021 - 1474 	4271 
5585 - 1475 	2567 
106 - 1476 	1250 
18496 - 1477 	912 
28924 - 1478 	598 
11295 - 1479 	4365 
27966 - 1480 	600 
14428 - 1481 	94 
8702 - 1482 	3593 
26805 - 1483 	1575 
18019 - 1484 	15117 
21033 - 1485 	2929 
23567 - 1486 	6419 
29682 - 1487 	2900 
21378 - 1488 	7075 
23173 - 1489 	2457 
29674 - 1490 	2610 
8971 - 1491 	1541 
9594 - 1492 	3518 
27996 - 1493 	3952 
9265 - 1494 	2957 
16916 - 1495 	2254 
21607 - 1496 	1665 
18568 - 1497 	73 
8181 - 1498 	986 
19408 - 1499 	3194 
15083 - 1500 	1034 
16042 - 1501 	4341 
18166 - 1502 	2724 
6981 - 1503 	3669 
22611 - 1504 	6480 
11018 - 1505 	3371 
5387 - 1506 	1750 
20663 - 1507 	627 
17161 - 1508 	4557 
23475 - 1509 	3854 
27816 - 1510 	513 
10489 - 1511 	559 
1176 - 1512 	1572 
23373 - 1513 	826 
535 - 1514 	1961 
23014 - 1515 	5763 
11469 - 1516 	2216 
262 - 1517 	846 
13167 - 1518 	417 
1767 - 1519 	4065 
25537 - 1520 	589 
9603 - 1521 	7671 
28584 - 1522 	946 
26092 - 1523 	7753 
24658 - 1524 	5527 
2147 - 1525 	126 
1146 - 1526 	4995 
12450 - 1527 	799 
26389 - 1528 	3251 
8990 - 1529 	1180 
19324 - 1530 	202 
18523 - 1531 	2696 
9916 - 1532 	2521 
2361 - 1533 	4701 
24534 - 1534 	1620 
4068 - 1535 	288 
14209 - 1536 	409 
4635 - 1537 	4268 
6671 - 1538 	1319 
28192 - 1539 	2955 
17010 - 1540 	614 
13719 - 1541 	2226 
8901 - 1542 	5584 
2974 - 1543 	480 
6168 - 1544 	4828 
1671 - 1545 	3630 
24007 - 1546 	7771 
20175 - 1547 	2184 
26348 - 1548 	1820 
17505 - 1549 	719 
16176 - 1550 	796 
2046 - 1551 	1648 
8116 - 1552 	7697 
2285 - 1553 	3007 
854 - 1554 	5482 
15273 - 1555 	3632 
109 - 1556 	5533 
4340 - 1557 	8685 
828 - 1558 	7050 
17785 - 1559 	82 
2981 - 1560 	990 
25467 - 1561 	2533 
10513 - 1562 	2946 
26732 - 1563 	3553 
12233 - 1564 	3099 
29221 - 1565 	1682 
1158 - 1566 	9243 
16630 - 1567 	8987 
11481 - 1568 	144 
27339 - 1569 	3070 
6509 - 1570 	566 
9754 - 1571 	324 
5696 - 1572 	4639 
2863 - 1573 	2387 
1389 - 1574 	4485 
21056 - 1575 	3192 
27621 - 1576 	604 
18100 - 1577 	3053 
1665 - 1578 	2677 
6791 - 1579 	12063 
19770 - 1580 	2575 
19251 - 1581 	5794 
11101 - 1582 	4159 
7661 - 1583 	278 
23035 - 1584 	5835 
24091 - 1585 	1883 
14894 - 1586 	1936 
7156 - 1587 	5228 
20241 - 1588 	3450 
14767 - 1589 	3161 
17246 - 1590 	610 
734 - 1591 	2068 
4116 - 1592 	3381 
8995 - 1593 	2886 
16810 - 1594 	2775 
28417 - 1595 	4758 
11497 - 1596 	894 
14768 - 1597 	1193 
16055 - 1598 	2170 
13873 - 1599 	687 
18004 - 1600 	1195 
15684 - 1601 	1193 
7132 - 1602 	4059 
11623 - 1603 	3069 
27050 - 1604 	1001 
17943 - 1605 	4532 
1696 - 1606 	6690 
12821 - 1607 	3323 
28868 - 1608 	2213 
5267 - 1609 	591 
14667 - 1610 	5227 
26332 - 1611 	6434 
11374 - 1612 	10167 
13371 - 1613 	2043 
8301 - 1614 	6473 
28436 - 1615 	2384 
23236 - 1616 	3199 
440 - 1617 	3340 
8594 - 1618 	1167 
17511 - 1619 	8006 
10790 - 1620 	2391 
1850 - 1621 	283 
27289 - 1622 	4158 
11454 - 1623 	1053 
11381 - 1624 	4543 
27994 - 1625 	2475 
9118 - 1626 	5700 
26438 - 1627 	987 
338 - 1628 	3907 
16365 - 1629 	4106 
16395 - 1630 	1075 
18469 - 1631 	2001 
21175 - 1632 	2016 
14476 - 1633 	655 
25146 - 1634 	3071 
5371 - 1635 	3393 
25359 - 1636 	2248 
5885 - 1637 	312 
5143 - 1638 	334 
3119 - 1639 	1161 
27815 - 1640 	4967 
26396 - 1641 	4053 
5943 - 1642 	4136 
13537 - 1643 	3186 
5866 - 1644 	4296 
28457 - 1645 	646 
22470 - 1646 	13000 
3334 - 1647 	3772 
2743 - 1648 	5111 
4270 - 1649 	3975 
8522 - 1650 	6118 
9494 - 1651 	4203 
1446 - 1652 	3505 
9532 - 1653 	2551 
12007 - 1654 	17567 
26100 - 1655 	309 
14041 - 1656 	3934 
19521 - 1657 	1683 
12782 - 1658 	1086 
19732 - 1659 	1227 
18768 - 1660 	7531 
533 - 1661 	4004 
23592 - 1662 	4459 
24154 - 1663 	2533 
24216 - 1664 	8704 
12749 - 1665 	1976 
17372 - 1666 	1551 
24210 - 1667 	1426 
15728 - 1668 	4024 
26261 - 1669 	20 
2555 - 1670 	6573 
21975 - 1671 	1910 
11925 - 1672 	2814 
23475 - 1673 	3562 
1652 - 1674 	3427 
21260 - 1675 	7519 
11249 - 1676 	5752 
11690 - 1677 	5349 
18384 - 1678 	3936 
24607 - 1679 	447 
15144 - 1680 	6598 
7652 - 1681 	4168 
26890 - 1682 	6958 
29690 - 1683 	5958 
16142 - 1684 	1180 
1855 - 1685 	516 
28076 - 1686 	4552 
12577 - 1687 	4470 
1428 - 1688 	1368 
19777 - 1689 	4625 
13676 - 1690 	1552 
19203 - 1691 	350 
827 - 1692 	3744 
19083 - 1693 	2064 
2963 - 1694 	6220 
27534 - 1695 	3027 
8410 - 1696 	4454 
5363 - 1697 	3314 
24597 - 1698 	10996 
14094 - 1699 	2264 
14542 - 1700 	3782 
9510 - 1701 	7308 
7343 - 1702 	18453 
1315 - 1703 	2601 
5394 - 1704 	4149 
16849 - 1705 	3971 
7966 - 1706 	3187 
12699 - 1707 	1121 
16833 - 1708 	3636 
24767 - 1709 	5647 
23903 - 1710 	2282 
25646 - 1711 	250 
14827 - 1712 	1511 
8193 - 1713 	487 
8371 - 1714 	3062 
7022 - 1715 	1215 
6354 - 1716 	109 
2136 - 1717 	1975 
22846 - 1718 	4537 
12902 - 1719 	1306 
305 - 1720 	8246 
16867 - 1721 	3770 
22427 - 1722 	1802 
7101 - 1723 	211 
10398 - 1724 	475 
18242 - 1725 	4871 
27178 - 1726 	4739 
16395 - 1727 	5537 
23758 - 1728 	7125 
1950 - 1729 	7703 
24757 - 1730 	6206 
21301 - 1731 	7737 
18822 - 1732 	3580 
8008 - 1733 	1025 
16971 - 1734 	1890 
28226 - 1735 	2531 
25248 - 1736 	677 
23240 - 1737 	2190 
9166 - 1738 	2046 
24071 - 1739 	5791 
14398 - 1740 	411 
3614 - 1741 	5716 
18982 - 1742 	184 
6503 - 1743 	2782 
8910 - 1744 	812 
23498 - 1745 	1150 
24280 - 1746 	1047 
24173 - 1747 	1602 
14088 - 1748 	269 
5344 - 1749 	775 
2878 - 1750 	2916 
22437 - 1751 	2372 
13137 - 1752 	12239 
6408 - 1753 	3254 
26427 - 1754 	2011 
27039 - 1755 	1027 
29266 - 1756 	225 
18272 - 1757 	1785 
6090 - 1758 	4243 
29543 - 1759 	4872 
2185 - 1760 	1315 
12658 - 1761 	5311 
13296 - 1762 	8468 
8771 - 1763 	293 
27781 - 1764 	1951 
24262 - 1765 	1298 
190 - 1766 	2029 
19810 - 1767 	3492 
3000 - 1768 	4430 
13027 - 1769 	616 
15181 - 1770 	1891 
10420 - 1771 	10216 
9341 - 1772 	2629 
17091 - 1773 	414 
22380 - 1774 	3490 
4117 - 1775 	4685 
15818 - 1776 	4391 
9675 - 1777 	4050 
14598 - 1778 	1665 
7672 - 1779 	10046 
5665 - 1780 	4345 
8943 - 1781 	5136 
26241 - 1782 	1771 
22783 - 1783 	2757 
26372 - 1784 	132 
10849 - 1785 	4178 
7266 - 1786 	4361 
25079 - 1787 	2710 
23968 - 1788 	2470 
2692 - 1789 	6878 
10445 - 1790 	8018 
26409 - 1791 	7022 
23479 - 1792 	1562 
13492 - 1793 	1835 
1665 - 1794 	1984 
25704 - 1795 	2180 
9146 - 1796 	613 
23911 - 1797 	90 
19703 - 1798 	1966 
11489 - 1799 	3619 
28650 - 1800 	2189 
968 - 1801 	1913 
24277 - 1802 	3383 
9915 - 1803 	1676 
9515 - 1804 	2636 
22653 - 1805 	473 
4831 - 1806 	2630 
3781 - 1807 	786 
5879 - 1808 	5654 
26339 - 1809 	2540 
18110 - 1810 	3016 
17007 - 1811 	2297 
15460 - 1812 	272 
8344 - 1813 	3702 
27335 - 1814 	246 
1721 - 1815 	9697 
19128 - 1816 	5660 
19815 - 1817 	3519 
25476 - 1818 	4851 
3448 - 1819 	6395 
891 - 1820 	7720 
16652 - 1821 	7048 
12191 - 1822 	6615 
5432 - 1823 	471 
10027 - 1824 	6579 
17969 - 1825 	588 
12536 - 1826 	3841 
25950 - 1827 	3522 
20400 - 1828 	1181 
18177 - 1829 	6948 
24975 - 1830 	1993 
18229 - 1831 	999 
1444 - 1832 	8714 
9775 - 1833 	4199 
8338 - 1834 	1108 
16600 - 1835 	348 
10455 - 1836 	2995 
19156 - 1837 	3477 
19525 - 1838 	1133 
6808 - 1839 	3016 
19755 - 1840 	6018 
18652 - 1841 	6516 
25906 - 1842 	3937 
28585 - 1843 	2809 
12389 - 1844 	833 
4514 - 1845 	3941 
6054 - 1846 	1301 
18751 - 1847 	4130 
17942 - 1848 	4511 
19237 - 1849 	1963 
23693 - 1850 	685 
9346 - 1851 	4693 
3977 - 1852 	340 
10627 - 1853 	1498 
7389 - 1854 	11263 
221 - 1855 	302 
4812 - 1856 	7232 
9092 - 1857 	7147 
6673 - 1858 	3620 
10444 - 1859 	4784 
4326 - 1860 	1381 
13187 - 1861 	4742 
12193 - 1862 	18 
10950 - 1863 	5817 
22986 - 1864 	4502 
14549 - 1865 	1443 
3749 - 1866 	4902 
16152 - 1867 	458 
2801 - 1868 	157 
20077 - 1869 	1568 
7440 - 1870 	4181 
23930 - 1871 	2209 
15799 - 1872 	1357 
17283 - 1873 	15813 
20740 - 1874 	1951 
20096 - 1875 	2904 
27401 - 1876 	2079 
440 - 1877 	4741 
2519 - 1878 	21 
10170 - 1879 	3774 
14812 - 1880 	5998 
6016 - 1881 	6930 
27541 - 1882 	1915 
6053 - 1883 	2544 
18104 - 1884 	187 
22665 - 1885 	2196 
25759 - 1886 	1880 
13795 - 1887 	1975 
29272 - 1888 	14490 
24967 - 1889 	614 
19868 - 1890 	3182 
11122 - 1891 	5359 
3540 - 1892 	863 
19067 - 1893 	2277 
18282 - 1894 	4213 
29945 - 1895 	2310 
24836 - 1896 	4003 
3841 - 1897 	2893 
15174 - 1898 	2526 
9214 - 1899 	1468 
25683 - 1900 	7067 
9007 - 1901 	483 
22647 - 1902 	4044 
12305 - 1903 	1101 
1496 - 1904 	3134 
11347 - 1905 	7661 
28522 - 1906 	4672 
3687 - 1907 	6069 
27903 - 1908 	3160 
20776 - 1909 	72 
24814 - 1910 	5151 
15639 - 1911 	2528 
27744 - 1912 	6257 
17598 - 1913 	1179 
1162 - 1914 	575 
23140 - 1915 	6464 
18752 - 1916 	6837 
9765 - 1917 	6870 
17227 - 1918 	3909 
27298 - 1919 	3514 
28666 - 1920 	7575 
13202 - 1921 	1860 
14197 - 1922 	5464 
27730 - 1923 	367 
25824 - 1924 	3868 
17155 - 1925 	3379 
6409 - 1926 	1869 
24364 - 1927 	10686 
27905 - 1928 	346 
13376 - 1929 	8392 
14524 - 1930 	293 
28239 - 1931 	378 
20220 - 1932 	2960 
18003 - 1933 	7206 
18521 - 1934 	4110 
28593 - 1935 	1036 
2725 - 1936 	16020 
27010 - 1937 	5674 
4781 - 1938 	2821 
27472 - 1939 	2907 
10809 - 1940 	619 
8208 - 1941 	1376 
16719 - 1942 	2742 
23101 - 1943 	1005 
18578 - 1944 	1586 
19932 - 1945 	1788 
19636 - 1946 	1339 
25059 - 1947 	2291 
29962 - 1948 	260 
18701 - 1949 	3375 
11698 - 1950 	1587 
18358 - 1951 	6054 
1747 - 1952 	2750 
18958 - 1953 	1322 
21672 - 1954 	4062 
6415 - 1955 	1958 
27533 - 1956 	3775 
27269 - 1957 	1149 
11541 - 1958 	524 
17583 - 1959 	9181 
25015 - 1960 	3551 
14951 - 1961 	1525 
18691 - 1962 	5638 
6728 - 1963 	511 
9249 - 1964 	6219 
5289 - 1965 	2136 
25480 - 1966 	2263 
19183 - 1967 	72 
18337 - 1968 	2696 
3308 - 1969 	887 
28381 - 1970 	5012 
14070 - 1971 	1834 
4136 - 1972 	1417 
22008 - 1973 	892 
24551 - 1974 	7652 
14537 - 1975 	4197 
22792 - 1976 	6244 
10406 - 1977 	138 
3515 - 1978 	1405 
26057 - 1979 	152 
26454 - 1980 	2020 
12299 - 1981 	1323 
8560 - 1982 	3615 
29602 - 1983 	5120 
28963 - 1984 	2820 
366 - 1985 	11 
16886 - 1986 	5948 
29717 - 1987 	4687 
21254 - 1988 	888 
22024 - 1989 	935 
21133 - 1990 	3013 
11605 - 1991 	9054 
21255 - 1992 	5483 
25363 - 1993 	944 
5181 - 1994 	1275 
29130 - 1995 	1286 
14022 - 1996 	1384 
22430 - 1997 	1503 
3404 - 1998 	3709 
20259 - 1999 	5037 
2923 - 2000 	3375 
7624 - 2001 	9750 
24744 - 2002 	2352 
21449 - 2003 	6322 
26827 - 2004 	2576 
29686 - 2005 	2528 
20561 - 2006 	1594 
7724 - 2007 	3745 
16049 - 2008 	2470 
20346 - 2009 	8807 
29884 - 2010 	1948 
21429 - 2011 	2542 
15507 - 2012 	8427 
7847 - 2013 	2513 
24786 - 2014 	4492 
4409 - 2015 	1753 
21388 - 2016 	2869 
2155 - 2017 	2618 
1058 - 2018 	517 
28571 - 2019 	767 
16447 - 2020 	608 
26355 - 2021 	1537 
13920 - 2022 	1124 
7727 - 2023 	5767 
5307 - 2024 	5437 
20081 - 2025 	4523 
25550 - 2026 	2944 
6654 - 2027 	1863 
12353 - 2028 	3953 
28148 - 2029 	3954 
6204 - 2030 	126 
22534 - 2031 	7055 
26195 - 2032 	425 
6772 - 2033 	135 
6567 - 2034 	4140 
2752 - 2035 	3821 
12453 - 2036 	5324 
25273 - 2037 	13765 
25473 - 2038 	1979 
9289 - 2039 	3002 
18373 - 2040 	5107 
24824 - 2041 	1324 
2584 - 2042 	11553 
3530 - 2043 	2046 
6006 - 2044 	403 
22792 - 2045 	9608 
7355 - 2046 	2645 
27409 - 2047 	490 
149 - 2048 	1845 
8615 - 2049 	4041 
25793 - 2050 	3507 
5799 - 2051 	851 
16269 - 2052 	6910 
18441 - 2053 	2774 
21034 - 2054 	6860 
14646 - 2055 	3759 
5920 - 2056 	4142 
271 - 2057 	6536 
28716 - 2058 	1208 
655 - 2059 	2575 
25771 - 2060 	5580 
17033 - 2061 	195 
21692 - 2062 	5117 
20822 - 2063 	396 
17468 - 2064 	4369 
9201 - 2065 	4500 
27508 - 2066 	369 
17389 - 2067 	1720 
11160 - 2068 	4257 
4857 - 2069 	3760 
9312 - 2070 	3082 
6944 - 2071 	3815 
8711 - 2072 	4562 
15939 - 2073 	3001 
18176 - 2074 	6679 
24498 - 2075 	2436 
11477 - 2076 	3192 
16044 - 2077 	3788 
16686 - 2078 	1855 
28203 - 2079 	3856 
14741 - 2080 	2640 
25733 - 2081 	1077 
8703 - 2082 	23 
6701 - 2083 	1301 
13522 - 2084 	4096 
4738 - 2085 	2202 
27419 - 2086 	4920 
21032 - 2087 	7234 
7664 - 2088 	3549 
22049 - 2089 	588 
18898 - 2090 	1427 
26461 - 2091 	2250 
11589 - 2092 	4775 
11273 - 2093 	4259 
23951 - 2094 	192 
9034 - 2095 	375 
666 - 2096 	4123 
26678 - 2097 	2761 
23328 - 2098 	153 
1712 - 2099 	3174 
3488 - 2100 	1333 
28950 - 2101 	3896 
10993 - 2102 	6296 
26865 - 2103 	2172 
14599 - 2104 	2713 
13116 - 2105 	2389 
18028 - 2106 	537 
7984 - 2107 	7041 
9764 - 2108 	1028 
16720 - 2109 	8440 
17887 - 2110 	3945 
2145 - 2111 	110 
9726 - 2112 	7827 
16493 - 2113 	9543 
20828 - 2114 	10739 
21142 - 2115 	219 
5969 - 2116 	3530 
7682 - 2117 	1163 
26267 - 2118 	3538 
22685 - 2119 	1059 
2861 - 2120 	13826 
17024 - 2121 	1642 
19807 - 2122 	9007 
16971 - 2123 	817 
28873 - 2124 	299 
19222 - 2125 	1895 
23831 - 2126 	4559 
21722 - 2127 	2748 
8279 - 2128 	7008 
17911 - 2129 	2674 
18388 - 2130 	2781 
3970 - 2131 	3426 
1557 - 2132 	984 
9502 - 2133 	713 
4624 - 2134 	3424 
28378 - 2135 	213 
19216 - 2136 	1701 
29466 - 2137 	854 
7776 - 2138 	6041 
3425 - 2139 	2503 
11050 - 2140 	2907 
20912 - 2141 	2993 
18315 - 2142 	794 
23977 - 2143 	3026 
20348 - 2144 	1566 
4113 - 2145 	3614 
20665 - 2146 	4556 
22287 - 2147 	745 
6638 - 2148 	673 
7228 - 2149 	152 
29698 - 2150 	4192 
836 - 2151 	2395 
16894 - 2152 	3262 
5375 - 2153 	1415 
1736 - 2154 	3488 
26372 - 2155 	349 
22522 - 2156 	2891 
695 - 2157 	2970 
5943 - 2158 	498 
26437 - 2159 	5053 
14994 - 2160 	1036 
29665 - 2161 	303 
9527 - 2162 	1751 
10815 - 2163 	1901 
2814 - 2164 	7725 
5814 - 2165 	3904 
17049 - 2166 	5747 
3792 - 2167 	2081 
45 - 2168 	5652 
9106 - 2169 	8367 
24010 - 2170 	615 
9265 - 2171 	14757 
12255 - 2172 	7760 
25056 - 2173 	5743 
26018 - 2174 	9853 
22579 - 2175 	2192 
11379 - 2176 	454 
15727 - 2177 	3905 
24430 - 2178 	3257 
20117 - 2179 	2296 
16783 - 2180 	4731 
1164 - 2181 	2324 
1870 - 2182 	5299 
9617 - 2183 	3548 
4724 - 2184 	6714 
25278 - 2185 	1637 
28962 - 2186 	5137 
1825 - 2187 	3650 
17684 - 2188 	22 
7658 - 2189 	6553 
6329 - 2190 	2037 
4235 - 2191 	2584 
28464 - 2192 	2627 
3434 - 2193 	1295 
25573 - 2194 	183 
20635 - 2195 	1286 
29774 - 2196 	1443 
5037 - 2197 	3040 
751 - 2198 	1367 
1774 - 2199 	260 
15927 - 2200 	1547 
392 - 2201 	2291 
4410 - 2202 	5322 
14686 - 2203 	1377 
20252 - 2204 	1201 
13765 - 2205 	2807 
11030 - 2206 	95 
7005 - 2207 	4521 
9192 - 2208 	5421 
3657 - 2209 	3572 
15319 - 2210 	2561 
880 - 2211 	3355 
5436 - 2212 	1806 
17035 - 2213 	6308 
29517 - 2214 	1244 
23532 - 2215 	632 
9800 - 2216 	4296 
4672 - 2217 	658 
21975 - 2218 	3341 
7052 - 2219 	6525 
5391 - 2220 	2648 
18157 - 2221 	3623 
2899 - 2222 	6274 
29173 - 2223 	6351 
22869 - 2224 	4140 
16464 - 2225 	8810 
23446 - 2226 	4841 
24212 - 2227 	3907 
6531 - 2228 	4761 
13935 - 2229 	1752 
16868 - 2230 	734 
29637 - 2231 	4900 
1216 - 2232 	4823 
7157 - 2233 	3347 
10439 - 2234 	5007 
10664 - 2235 	2242 
7889 - 2236 	3654 
20109 - 2237 	3176 
17760 - 2238 	1535 
7961 - 2239 	4009 
9432 - 2240 	6898 
13272 - 2241 	3651 
14582 - 2242 	3589 
25794 - 2243 	1750 
13112 - 2244 	1775 
13355 - 2245 	6646 
5225 - 2246 	213 
4328 - 2247 	3324 
2221 - 2248 	3734 
29904 - 2249 	2619 
4416 - 2250 	2655 
28844 - 2251 	7374 
18352 - 2252 	4549 
