Edge 	Weight
5696 - 29072 	1786 
31975 - 29073 	2621 
38794 - 29074 	9498 
20053 - 29075 	2493 
9216 - 29076 	16007 
15563 - 29077 	6068 
16414 - 29078 	2888 
35368 - 29079 	209 
1696 - 29080 	2485 
18023 - 29081 	6265 
28676 - 29082 	865 
1789 - 29083 	3132 
13591 - 29084 	1310 
31703 - 29085 	11294 
14228 - 29086 	6546 
15112 - 29087 	12437 
19556 - 29088 	134 
16371 - 29089 	8366 
30198 - 29090 	4336 
4464 - 29091 	3496 
17156 - 29092 	8348 
17892 - 29093 	7853 
10526 - 29094 	3 
21832 - 29095 	1953 
433 - 29096 	4146 
2791 - 29097 	3194 
12735 - 29098 	7914 
14572 - 29099 	3949 
34590 - 29100 	94 
3330 - 29101 	8315 
38732 - 29102 	4217 
15331 - 29103 	1877 
19390 - 29104 	5596 
29542 - 29105 	852 
12668 - 29106 	1577 
14734 - 29107 	2064 
22143 - 29108 	2031 
38234 - 29109 	8438 
2181 - 29110 	5598 
39310 - 29111 	1277 
36682 - 29112 	5201 
35168 - 29113 	7928 
5615 - 29114 	4489 
20054 - 29115 	9624 
15243 - 29116 	1273 
25097 - 29117 	15549 
12384 - 29118 	2745 
22355 - 29119 	380 
34974 - 29120 	4041 
19684 - 29121 	1537 
24826 - 29122 	4142 
32023 - 29123 	1288 
11560 - 29124 	9458 
27265 - 29125 	6773 
23361 - 29126 	2589 
9896 - 29127 	3882 
39008 - 29128 	7565 
36233 - 29129 	5224 
26383 - 29130 	3638 
36665 - 29131 	1208 
31526 - 29132 	6433 
12705 - 29133 	2678 
29767 - 29134 	7243 
15558 - 29135 	5807 
17899 - 29136 	4120 
1432 - 29137 	2543 
5490 - 29138 	6067 
25705 - 29139 	3337 
28815 - 29140 	5029 
2987 - 29141 	771 
20492 - 29142 	482 
4952 - 29143 	2608 
16370 - 29144 	4653 
29672 - 29145 	6033 
663 - 29146 	6061 
20324 - 29147 	4552 
11583 - 29148 	2440 
4966 - 29149 	5023 
20621 - 29150 	3491 
5117 - 29151 	9777 
15636 - 29152 	8981 
16900 - 29153 	5216 
13069 - 29154 	464 
31911 - 29155 	8382 
16782 - 29156 	1513 
22745 - 29157 	4058 
33407 - 29158 	3325 
32823 - 29159 	7252 
37692 - 29160 	9694 
18531 - 29161 	6435 
26792 - 29162 	2240 
5252 - 29163 	2407 
37454 - 29164 	4609 
38012 - 29165 	5010 
10249 - 29166 	3359 
8316 - 29167 	3313 
529 - 29168 	5648 
32364 - 29169 	15 
31729 - 29170 	7629 
1876 - 29171 	2631 
36585 - 29172 	3204 
24749 - 29173 	5448 
31954 - 29174 	6412 
32825 - 29175 	10315 
39018 - 29176 	4407 
10555 - 29177 	3814 
25912 - 29178 	8164 
23244 - 29179 	12720 
12554 - 29180 	4545 
20411 - 29181 	6364 
35511 - 29182 	27 
19640 - 29183 	3120 
8453 - 29184 	3466 
24166 - 29185 	1123 
16361 - 29186 	5023 
23244 - 29187 	7275 
22152 - 29188 	106 
35015 - 29189 	2655 
17615 - 29190 	2447 
8525 - 29191 	16043 
28386 - 29192 	5726 
10827 - 29193 	2513 
21981 - 29194 	13545 
39305 - 29195 	1691 
37156 - 29196 	1024 
39838 - 29197 	364 
20665 - 29198 	302 
33209 - 29199 	6261 
28384 - 29200 	5691 
37801 - 29201 	4157 
39430 - 29202 	3128 
11366 - 29203 	15171 
22547 - 29204 	3687 
25945 - 29205 	893 
28339 - 29206 	9033 
30109 - 29207 	2269 
18955 - 29208 	7566 
14789 - 29209 	9942 
9333 - 29210 	2668 
6656 - 29211 	4582 
25175 - 29212 	691 
11428 - 29213 	4575 
17489 - 29214 	8587 
12797 - 29215 	4304 
5466 - 29216 	894 
25345 - 29217 	2035 
5049 - 29218 	2592 
34649 - 29219 	3595 
12230 - 29220 	1348 
2309 - 29221 	2742 
27795 - 29222 	17037 
4517 - 29223 	377 
3268 - 29224 	206 
6293 - 29225 	4720 
26536 - 29226 	186 
26879 - 29227 	6693 
37620 - 29228 	1203 
15749 - 29229 	4634 
7127 - 29230 	1638 
20672 - 29231 	3621 
19373 - 29232 	2208 
16690 - 29233 	6958 
27986 - 29234 	11759 
11711 - 29235 	7234 
16943 - 29236 	4195 
25438 - 29237 	5043 
24169 - 29238 	164 
20400 - 29239 	1024 
32804 - 29240 	4882 
10257 - 29241 	3473 
4622 - 29242 	4591 
12378 - 29243 	4860 
14979 - 29244 	5790 
9689 - 29245 	3975 
33548 - 29246 	6647 
29952 - 29247 	8931 
11416 - 29248 	3621 
15492 - 29249 	1618 
29420 - 29250 	14289 
3415 - 29251 	2531 
29406 - 29252 	3511 
18870 - 29253 	2202 
34778 - 29254 	2680 
31367 - 29255 	7613 
16811 - 29256 	4939 
28950 - 29257 	3144 
4010 - 29258 	2776 
20032 - 29259 	6388 
4885 - 29260 	284 
32909 - 29261 	158 
6417 - 29262 	1539 
14836 - 29263 	674 
7352 - 29264 	8155 
4051 - 29265 	4297 
25732 - 29266 	14126 
23783 - 29267 	15295 
1872 - 29268 	5223 
26167 - 29269 	7112 
6792 - 29270 	4207 
15218 - 29271 	2156 
30225 - 29272 	5510 
38517 - 29273 	2350 
29534 - 29274 	1086 
25560 - 29275 	595 
25202 - 29276 	8230 
10912 - 29277 	1029 
13322 - 29278 	785 
3617 - 29279 	5980 
18049 - 29280 	1191 
26083 - 29281 	3267 
34500 - 29282 	1263 
10840 - 29283 	2228 
19684 - 29284 	489 
434 - 29285 	2586 
33919 - 29286 	7625 
25996 - 29287 	2347 
15768 - 29288 	339 
36683 - 29289 	5098 
27417 - 29290 	1447 
18488 - 29291 	340 
28899 - 29292 	1722 
25278 - 29293 	3605 
9401 - 29294 	4037 
38765 - 29295 	2792 
26122 - 29296 	196 
6914 - 29297 	644 
12491 - 29298 	1352 
7060 - 29299 	2942 
39858 - 29300 	2749 
155 - 29301 	11154 
707 - 29302 	3462 
4825 - 29303 	5655 
35528 - 29304 	1413 
6738 - 29305 	7253 
5380 - 29306 	6463 
16302 - 29307 	5108 
37450 - 29308 	4877 
34551 - 29309 	10177 
6088 - 29310 	1475 
25114 - 29311 	4288 
13309 - 29312 	5236 
22880 - 29313 	7314 
26718 - 29314 	25 
19675 - 29315 	3102 
26651 - 29316 	2389 
27191 - 29317 	1228 
27990 - 29318 	5339 
25468 - 29319 	4252 
30340 - 29320 	6270 
16936 - 29321 	4245 
31085 - 29322 	7692 
7801 - 29323 	3506 
33536 - 29324 	5883 
23040 - 29325 	8756 
12171 - 29326 	2022 
23293 - 29327 	3710 
7369 - 29328 	1397 
11861 - 29329 	3380 
13921 - 29330 	4100 
36868 - 29331 	130 
5057 - 29332 	6401 
14865 - 29333 	3282 
7943 - 29334 	16173 
9135 - 29335 	6531 
1843 - 29336 	1782 
628 - 29337 	1061 
11133 - 29338 	3676 
4891 - 29339 	10140 
30711 - 29340 	4292 
32604 - 29341 	3905 
16444 - 29342 	2467 
14953 - 29343 	8637 
1989 - 29344 	4698 
10909 - 29345 	2442 
28321 - 29346 	4572 
15310 - 29347 	2613 
9183 - 29348 	3266 
3637 - 29349 	3718 
35824 - 29350 	5144 
22999 - 29351 	8281 
9167 - 29352 	7979 
38070 - 29353 	3065 
10600 - 29354 	4006 
3454 - 29355 	945 
670 - 29356 	5737 
35026 - 29357 	7245 
26124 - 29358 	3750 
17311 - 29359 	2880 
22805 - 29360 	1367 
9189 - 29361 	5203 
16632 - 29362 	1061 
5771 - 29363 	5362 
15533 - 29364 	9324 
9696 - 29365 	1008 
12988 - 29366 	2556 
27676 - 29367 	15908 
9873 - 29368 	3376 
29278 - 29369 	5096 
9090 - 29370 	12750 
36416 - 29371 	8931 
14705 - 29372 	1888 
7467 - 29373 	4034 
32320 - 29374 	2464 
26413 - 29375 	3240 
9330 - 29376 	1541 
29564 - 29377 	15508 
35839 - 29378 	5984 
38967 - 29379 	3744 
8451 - 29380 	1082 
28361 - 29381 	1498 
22063 - 29382 	1675 
8945 - 29383 	199 
20058 - 29384 	6215 
22215 - 29385 	10858 
15554 - 29386 	1817 
28311 - 29387 	3707 
27076 - 29388 	7619 
34934 - 29389 	7856 
1343 - 29390 	10771 
16216 - 29391 	1321 
38531 - 29392 	1000 
36791 - 29393 	9117 
16195 - 29394 	5916 
35945 - 29395 	3665 
15033 - 29396 	7939 
23149 - 29397 	3057 
884 - 29398 	292 
15707 - 29399 	3619 
27722 - 29400 	7048 
6852 - 29401 	1909 
4091 - 29402 	2347 
33260 - 29403 	4343 
2519 - 29404 	2044 
36633 - 29405 	13275 
23819 - 29406 	7903 
25948 - 29407 	3800 
14243 - 29408 	2147 
18630 - 29409 	517 
23155 - 29410 	2068 
11292 - 29411 	6197 
6146 - 29412 	14900 
15293 - 29413 	12261 
2496 - 29414 	7177 
19251 - 29415 	1365 
33528 - 29416 	5842 
14879 - 29417 	6665 
37213 - 29418 	643 
20971 - 29419 	1262 
23799 - 29420 	6528 
19178 - 29421 	8188 
38745 - 29422 	1145 
12043 - 29423 	3276 
24534 - 29424 	5022 
14917 - 29425 	2881 
28040 - 29426 	301 
25463 - 29427 	1966 
10996 - 29428 	709 
8462 - 29429 	99 
13231 - 29430 	9375 
23544 - 29431 	16340 
37766 - 29432 	1860 
19085 - 29433 	2914 
2628 - 29434 	2745 
39124 - 29435 	8382 
24994 - 29436 	4765 
26038 - 29437 	6550 
18449 - 29438 	2750 
30862 - 29439 	3028 
18168 - 29440 	16240 
977 - 29441 	249 
32115 - 29442 	3132 
29066 - 29443 	4703 
16408 - 29444 	4686 
18653 - 29445 	2774 
22715 - 29446 	13154 
39250 - 29447 	1798 
24885 - 29448 	4471 
15302 - 29449 	1712 
14965 - 29450 	4467 
2706 - 29451 	4881 
20089 - 29452 	4768 
14111 - 29453 	13421 
4014 - 29454 	8484 
22695 - 29455 	5168 
20916 - 29456 	3510 
36303 - 29457 	3327 
38167 - 29458 	1926 
24519 - 29459 	5018 
29434 - 29460 	243 
11241 - 29461 	5596 
4108 - 29462 	2157 
31151 - 29463 	4425 
37763 - 29464 	10982 
8229 - 29465 	824 
17144 - 29466 	7823 
3699 - 29467 	2516 
24119 - 29468 	2532 
22453 - 29469 	3869 
15692 - 29470 	4543 
36348 - 29471 	5503 
6627 - 29472 	3691 
1083 - 29473 	1319 
13392 - 29474 	6646 
28541 - 29475 	9062 
6342 - 29476 	2692 
155 - 29477 	255 
23168 - 29478 	1736 
5068 - 29479 	3250 
24240 - 29480 	3804 
14660 - 29481 	8335 
32991 - 29482 	2452 
367 - 29483 	1026 
38862 - 29484 	4089 
29556 - 29485 	9927 
9458 - 29486 	1171 
7625 - 29487 	1651 
5796 - 29488 	11056 
22116 - 29489 	2271 
14614 - 29490 	4368 
29215 - 29491 	1464 
24298 - 29492 	4368 
21719 - 29493 	3473 
39849 - 29494 	15104 
35956 - 29495 	7487 
13487 - 29496 	7414 
19438 - 29497 	9602 
2343 - 29498 	2578 
7191 - 29499 	4628 
1728 - 29500 	5976 
13580 - 29501 	930 
16979 - 29502 	5203 
29568 - 29503 	279 
3621 - 29504 	3262 
15547 - 29505 	840 
38918 - 29506 	5781 
25763 - 29507 	353 
26849 - 29508 	7211 
29538 - 29509 	4514 
5700 - 29510 	8782 
10551 - 29511 	2744 
29243 - 29512 	7525 
87 - 29513 	5999 
11086 - 29514 	5387 
9477 - 29515 	4822 
15293 - 29516 	2462 
5831 - 29517 	462 
17587 - 29518 	4364 
39444 - 29519 	7635 
39381 - 29520 	5921 
32561 - 29521 	6000 
16494 - 29522 	7030 
25768 - 29523 	10188 
16483 - 29524 	451 
5270 - 29525 	9955 
1744 - 29526 	7751 
25729 - 29527 	14895 
8542 - 29528 	5316 
14683 - 29529 	6660 
22497 - 29530 	11307 
18002 - 29531 	3768 
33858 - 29532 	6153 
24738 - 29533 	99 
26594 - 29534 	5647 
18240 - 29535 	6204 
21648 - 29536 	10979 
19927 - 29537 	4566 
10309 - 29538 	3254 
14367 - 29539 	4059 
38346 - 29540 	10006 
6293 - 29541 	7306 
15992 - 29542 	3493 
36742 - 29543 	9796 
34054 - 29544 	5040 
26039 - 29545 	3716 
16133 - 29546 	15900 
6327 - 29547 	13087 
31915 - 29548 	10781 
9688 - 29549 	4516 
5503 - 29550 	3991 
9930 - 29551 	8357 
34724 - 29552 	3326 
7067 - 29553 	6594 
21527 - 29554 	2019 
39671 - 29555 	4347 
36683 - 29556 	1302 
17014 - 29557 	892 
1391 - 29558 	3384 
16029 - 29559 	2774 
25648 - 29560 	1557 
18289 - 29561 	4404 
9038 - 29562 	478 
37687 - 29563 	9166 
2377 - 29564 	4176 
12164 - 29565 	1419 
11116 - 29566 	2844 
19643 - 29567 	2710 
23676 - 29568 	2608 
39263 - 29569 	3434 
9630 - 29570 	6086 
19614 - 29571 	803 
20489 - 29572 	4613 
38316 - 29573 	4644 
27690 - 29574 	3411 
29126 - 29575 	906 
13539 - 29576 	10309 
7020 - 29577 	1498 
2481 - 29578 	2179 
35498 - 29579 	12512 
15975 - 29580 	8226 
36172 - 29581 	2390 
16254 - 29582 	7250 
34929 - 29583 	9527 
12980 - 29584 	3594 
33569 - 29585 	3342 
31122 - 29586 	5217 
10071 - 29587 	6869 
38372 - 29588 	4780 
33066 - 29589 	5263 
38255 - 29590 	9825 
39092 - 29591 	24896 
8671 - 29592 	6510 
11705 - 29593 	1654 
4529 - 29594 	5349 
22817 - 29595 	15114 
6852 - 29596 	4942 
21468 - 29597 	5910 
3378 - 29598 	4062 
22161 - 29599 	3121 
29398 - 29600 	3186 
17150 - 29601 	9242 
1181 - 29602 	5169 
20487 - 29603 	4518 
14704 - 29604 	1579 
23537 - 29605 	2791 
38452 - 29606 	500 
21390 - 29607 	2703 
14690 - 29608 	11564 
31526 - 29609 	1109 
811 - 29610 	6902 
12828 - 29611 	657 
3375 - 29612 	932 
4991 - 29613 	1247 
24144 - 29614 	611 
18671 - 29615 	7651 
27582 - 29616 	2646 
38233 - 29617 	1233 
5645 - 29618 	659 
11516 - 29619 	5406 
20296 - 29620 	3168 
35231 - 29621 	1849 
7396 - 29622 	935 
14708 - 29623 	2495 
38889 - 29624 	3548 
22544 - 29625 	3858 
16503 - 29626 	151 
23874 - 29627 	1125 
24019 - 29628 	5491 
10368 - 29629 	5662 
12543 - 29630 	2778 
36808 - 29631 	293 
5477 - 29632 	4281 
19370 - 29633 	557 
20810 - 29634 	570 
2698 - 29635 	3422 
27436 - 29636 	4564 
31140 - 29637 	8990 
26554 - 29638 	2735 
1808 - 29639 	3938 
22190 - 29640 	3537 
9456 - 29641 	4115 
5247 - 29642 	7475 
7948 - 29643 	2187 
8 - 29644 	810 
29308 - 29645 	3316 
34994 - 29646 	9744 
10649 - 29647 	4203 
39124 - 29648 	5630 
22637 - 29649 	5413 
24655 - 29650 	5931 
24880 - 29651 	5846 
4456 - 29652 	1589 
17349 - 29653 	1317 
13519 - 29654 	3248 
18564 - 29655 	3355 
16595 - 29656 	4054 
31576 - 29657 	267 
15599 - 29658 	3941 
12896 - 29659 	2906 
1894 - 29660 	1938 
2931 - 29661 	2293 
23108 - 29662 	2547 
29937 - 29663 	7204 
25616 - 29664 	18933 
13533 - 29665 	6429 
14579 - 29666 	6596 
13708 - 29667 	9141 
19204 - 29668 	13100 
6063 - 29669 	288 
21184 - 29670 	8018 
19191 - 29671 	6220 
8641 - 29672 	1083 
37961 - 29673 	4048 
27480 - 29674 	6741 
12635 - 29675 	4867 
11371 - 29676 	2561 
35436 - 29677 	5003 
25135 - 29678 	16598 
18624 - 29679 	11700 
21370 - 29680 	1507 
4172 - 29681 	10126 
24917 - 29682 	1342 
34280 - 29683 	6982 
18896 - 29684 	15800 
1907 - 29685 	9381 
24933 - 29686 	805 
7632 - 29687 	1763 
11029 - 29688 	8414 
36202 - 29689 	9024 
20782 - 29690 	7033 
4207 - 29691 	3771 
38946 - 29692 	6007 
31217 - 29693 	5731 
16362 - 29694 	12139 
15037 - 29695 	10652 
31280 - 29696 	3422 
27672 - 29697 	6198 
38207 - 29698 	7171 
26154 - 29699 	14472 
24171 - 29700 	2982 
9891 - 29701 	9579 
39284 - 29702 	4358 
24345 - 29703 	4735 
16832 - 29704 	1577 
12118 - 29705 	6605 
31853 - 29706 	281 
32386 - 29707 	975 
27197 - 29708 	5431 
31462 - 29709 	1703 
17608 - 29710 	5466 
13449 - 29711 	913 
33227 - 29712 	818 
469 - 29713 	912 
23144 - 29714 	3504 
24379 - 29715 	10307 
11140 - 29716 	2525 
18266 - 29717 	7018 
8833 - 29718 	2087 
1943 - 29719 	1379 
29740 - 29720 	7187 
12378 - 29721 	5260 
20236 - 29722 	3470 
8862 - 29723 	4748 
9005 - 29724 	25117 
14914 - 29725 	5231 
18146 - 29726 	2361 
18156 - 29727 	5256 
26039 - 29728 	5961 
39980 - 29729 	6379 
1257 - 29730 	10403 
1177 - 29731 	6206 
33556 - 29732 	3299 
28039 - 29733 	5446 
23089 - 29734 	1281 
8584 - 29735 	436 
36697 - 29736 	4754 
29012 - 29737 	27064 
16135 - 29738 	5084 
21399 - 29739 	3092 
23727 - 29740 	956 
6934 - 29741 	5441 
25857 - 29742 	7206 
14449 - 29743 	8522 
1302 - 29744 	1943 
7030 - 29745 	2461 
1090 - 29746 	5788 
36511 - 29747 	3660 
21751 - 29748 	5834 
179 - 29749 	353 
14821 - 29750 	1649 
19142 - 29751 	4214 
27981 - 29752 	5230 
28988 - 29753 	4556 
19510 - 29754 	5221 
31773 - 29755 	6779 
17350 - 29756 	8557 
12954 - 29757 	1011 
35729 - 29758 	8312 
11732 - 29759 	6579 
24782 - 29760 	5808 
2304 - 29761 	1568 
26024 - 29762 	942 
33201 - 29763 	10208 
8338 - 29764 	681 
30952 - 29765 	818 
39720 - 29766 	8382 
27593 - 29767 	3276 
2471 - 29768 	1854 
21161 - 29769 	3018 
5771 - 29770 	5938 
17840 - 29771 	9458 
26450 - 29772 	10672 
5768 - 29773 	5946 
32387 - 29774 	2331 
6877 - 29775 	3028 
35259 - 29776 	6117 
33214 - 29777 	8848 
8241 - 29778 	9437 
20880 - 29779 	4062 
30232 - 29780 	7264 
17944 - 29781 	7829 
13586 - 29782 	9585 
420 - 29783 	4374 
6302 - 29784 	1821 
39076 - 29785 	5645 
39007 - 29786 	5563 
3539 - 29787 	819 
20173 - 29788 	2210 
14179 - 29789 	1105 
20804 - 29790 	6153 
27619 - 29791 	8647 
28408 - 29792 	467 
12668 - 29793 	2788 
537 - 29794 	914 
23510 - 29795 	3830 
23773 - 29796 	9783 
36254 - 29797 	4540 
10050 - 29798 	7034 
24375 - 29799 	336 
13326 - 29800 	8560 
38409 - 29801 	3752 
23431 - 29802 	4803 
1079 - 29803 	9529 
30804 - 29804 	3575 
25030 - 29805 	5918 
31683 - 29806 	4970 
27608 - 29807 	4015 
38861 - 29808 	5692 
39084 - 29809 	12138 
34028 - 29810 	446 
33273 - 29811 	5597 
10693 - 29812 	10237 
2584 - 29813 	1477 
6348 - 29814 	4311 
12931 - 29815 	13742 
30137 - 29816 	3082 
20703 - 29817 	1832 
26455 - 29818 	959 
38325 - 29819 	3762 
11950 - 29820 	6469 
2733 - 29821 	8564 
26767 - 29822 	3544 
20254 - 29823 	2984 
35122 - 29824 	8490 
32442 - 29825 	6302 
3328 - 29826 	460 
12887 - 29827 	3979 
33236 - 29828 	5288 
22681 - 29829 	331 
35449 - 29830 	2196 
34539 - 29831 	4573 
35410 - 29832 	7208 
30337 - 29833 	3955 
28413 - 29834 	1676 
1272 - 29835 	2913 
23769 - 29836 	22786 
20387 - 29837 	11083 
22972 - 29838 	10607 
21738 - 29839 	1579 
1918 - 29840 	2035 
11922 - 29841 	155 
13890 - 29842 	894 
29584 - 29843 	3415 
4750 - 29844 	1497 
39188 - 29845 	9858 
11543 - 29846 	6594 
38765 - 29847 	6729 
24444 - 29848 	779 
31130 - 29849 	2929 
18309 - 29850 	6623 
8218 - 29851 	9192 
14694 - 29852 	1842 
18754 - 29853 	1506 
21963 - 29854 	1851 
31088 - 29855 	1885 
29084 - 29856 	2087 
5116 - 29857 	4206 
21095 - 29858 	2720 
14880 - 29859 	1410 
20859 - 29860 	142 
84 - 29861 	9516 
32109 - 29862 	2652 
18655 - 29863 	10152 
17530 - 29864 	6240 
22076 - 29865 	2426 
30244 - 29866 	2820 
34235 - 29867 	6006 
2646 - 29868 	8699 
22659 - 29869 	5123 
34783 - 29870 	6703 
22524 - 29871 	1169 
9365 - 29872 	3922 
22718 - 29873 	7303 
30416 - 29874 	7472 
10536 - 29875 	2081 
28029 - 29876 	1780 
34336 - 29877 	2747 
6021 - 29878 	2040 
18486 - 29879 	2229 
8830 - 29880 	10033 
24557 - 29881 	11120 
4602 - 29882 	1090 
13280 - 29883 	10851 
24702 - 29884 	4049 
35188 - 29885 	4482 
2491 - 29886 	15913 
20387 - 29887 	903 
3356 - 29888 	8208 
7477 - 29889 	2730 
9303 - 29890 	7164 
27957 - 29891 	5098 
32907 - 29892 	2551 
2632 - 29893 	7894 
28477 - 29894 	4714 
11675 - 29895 	8929 
10210 - 29896 	5685 
2230 - 29897 	3788 
37118 - 29898 	3017 
38130 - 29899 	3942 
22874 - 29900 	6055 
17660 - 29901 	1470 
14499 - 29902 	2226 
22544 - 29903 	964 
30917 - 29904 	4151 
26656 - 29905 	201 
24319 - 29906 	8046 
28930 - 29907 	974 
31761 - 29908 	719 
1360 - 29909 	7128 
4138 - 29910 	15320 
12144 - 29911 	331 
2495 - 29912 	3772 
33109 - 29913 	2871 
39191 - 29914 	6939 
38452 - 29915 	17290 
37520 - 29916 	4079 
31822 - 29917 	7452 
10916 - 29918 	2025 
13611 - 29919 	9787 
15159 - 29920 	4826 
39835 - 29921 	3720 
10551 - 29922 	6270 
26751 - 29923 	3276 
33724 - 29924 	7083 
21686 - 29925 	6804 
1805 - 29926 	8088 
19773 - 29927 	8545 
27412 - 29928 	2968 
37832 - 29929 	5022 
8805 - 29930 	5207 
31142 - 29931 	2095 
12712 - 29932 	5731 
39461 - 29933 	916 
13850 - 29934 	5239 
14283 - 29935 	6224 
5357 - 29936 	4953 
12522 - 29937 	3337 
29219 - 29938 	1442 
7193 - 29939 	5589 
27713 - 29940 	1415 
1430 - 29941 	496 
572 - 29942 	10397 
4733 - 29943 	2762 
30042 - 29944 	6397 
31466 - 29945 	1222 
5437 - 29946 	6643 
38158 - 29947 	1208 
13254 - 29948 	2836 
23783 - 29949 	1009 
18796 - 29950 	8400 
16987 - 29951 	3342 
15354 - 29952 	6985 
36720 - 29953 	8832 
3136 - 29954 	5733 
26589 - 29955 	2915 
26034 - 29956 	1118 
23135 - 29957 	3702 
11791 - 29958 	2039 
27786 - 29959 	6276 
7235 - 29960 	6369 
2709 - 29961 	2841 
26287 - 29962 	5139 
14991 - 29963 	5288 
12297 - 29964 	1488 
5750 - 29965 	5107 
18849 - 29966 	16731 
7859 - 29967 	4756 
6781 - 29968 	15149 
3411 - 29969 	6666 
34778 - 29970 	4454 
3291 - 29971 	10433 
6650 - 29972 	3313 
34785 - 29973 	5470 
23737 - 29974 	505 
679 - 29975 	10773 
14827 - 29976 	3514 
6680 - 29977 	4380 
27580 - 29978 	3270 
1361 - 29979 	5276 
4673 - 29980 	3237 
18038 - 29981 	10151 
26450 - 29982 	6107 
400 - 29983 	4978 
7271 - 29984 	754 
2189 - 29985 	70 
1128 - 29986 	16582 
5835 - 29987 	1943 
27163 - 29988 	15011 
35189 - 29989 	2254 
33072 - 29990 	3109 
11628 - 29991 	2881 
14424 - 29992 	6662 
24649 - 29993 	4556 
21939 - 29994 	3295 
18952 - 29995 	121 
13234 - 29996 	23317 
1695 - 29997 	17164 
15396 - 29998 	2435 
10899 - 29999 	6295 
20516 - 30000 	270 
34546 - 30001 	3742 
9895 - 30002 	10362 
13332 - 30003 	3717 
25869 - 30004 	2426 
38557 - 30005 	2408 
13233 - 30006 	1917 
25939 - 30007 	2907 
184 - 30008 	7760 
38885 - 30009 	3241 
19615 - 30010 	4130 
6358 - 30011 	3200 
21303 - 30012 	8922 
5418 - 30013 	944 
16725 - 30014 	5620 
26247 - 30015 	2425 
31915 - 30016 	11925 
14928 - 30017 	6760 
2601 - 30018 	24288 
15424 - 30019 	5107 
27275 - 30020 	2857 
18257 - 30021 	1215 
36057 - 30022 	4413 
16919 - 30023 	1540 
18260 - 30024 	361 
11391 - 30025 	10572 
83 - 30026 	4420 
27887 - 30027 	5424 
25546 - 30028 	4470 
13366 - 30029 	5391 
38760 - 30030 	3209 
34378 - 30031 	2173 
7474 - 30032 	13280 
23297 - 30033 	5757 
7630 - 30034 	5368 
31018 - 30035 	16878 
27784 - 30036 	5814 
20309 - 30037 	5090 
568 - 30038 	9390 
21453 - 30039 	2498 
18661 - 30040 	5193 
37612 - 30041 	1607 
31909 - 30042 	6547 
21347 - 30043 	6228 
26051 - 30044 	2786 
38012 - 30045 	3707 
15125 - 30046 	12051 
31152 - 30047 	2284 
11115 - 30048 	3031 
19150 - 30049 	517 
28834 - 30050 	4239 
33311 - 30051 	3387 
13607 - 30052 	8869 
31440 - 30053 	4134 
32966 - 30054 	1819 
38292 - 30055 	1878 
33939 - 30056 	6167 
24601 - 30057 	4052 
12941 - 30058 	5173 
39234 - 30059 	907 
12316 - 30060 	7269 
11458 - 30061 	7534 
2918 - 30062 	831 
2500 - 30063 	488 
37718 - 30064 	6462 
31010 - 30065 	6002 
24358 - 30066 	4300 
18344 - 30067 	3996 
16620 - 30068 	4092 
19439 - 30069 	7984 
9761 - 30070 	644 
39545 - 30071 	5462 
35006 - 30072 	2459 
24925 - 30073 	501 
13661 - 30074 	8960 
36176 - 30075 	8919 
39166 - 30076 	6735 
35028 - 30077 	278 
23318 - 30078 	3389 
12535 - 30079 	4924 
14301 - 30080 	3690 
13664 - 30081 	601 
28970 - 30082 	4909 
9664 - 30083 	3947 
26133 - 30084 	5183 
30799 - 30085 	5414 
17876 - 30086 	2226 
9658 - 30087 	2597 
30130 - 30088 	4201 
39491 - 30089 	2316 
20609 - 30090 	11490 
28669 - 30091 	622 
18341 - 30092 	9922 
26864 - 30093 	5603 
33798 - 30094 	11793 
16141 - 30095 	650 
30602 - 30096 	7411 
20516 - 30097 	1635 
23642 - 30098 	1099 
6690 - 30099 	2791 
17456 - 30100 	3850 
8559 - 30101 	3796 
2984 - 30102 	2710 
30922 - 30103 	3904 
17170 - 30104 	579 
6039 - 30105 	10568 
22190 - 30106 	3026 
28491 - 30107 	15730 
25248 - 30108 	5588 
16261 - 30109 	170 
27550 - 30110 	956 
34337 - 30111 	5726 
11041 - 30112 	5570 
611 - 30113 	3392 
13370 - 30114 	1630 
26355 - 30115 	8117 
7107 - 30116 	3281 
37775 - 30117 	2207 
37983 - 30118 	1402 
15780 - 30119 	3768 
32679 - 30120 	15438 
10689 - 30121 	15800 
22690 - 30122 	2045 
21602 - 30123 	2462 
14550 - 30124 	5858 
18310 - 30125 	1573 
4056 - 30126 	3409 
29201 - 30127 	1571 
26943 - 30128 	5360 
10817 - 30129 	7590 
12228 - 30130 	6217 
35688 - 30131 	64 
22388 - 30132 	7731 
17593 - 30133 	2797 
38665 - 30134 	1612 
34365 - 30135 	5121 
30281 - 30136 	5825 
24650 - 30137 	5419 
1573 - 30138 	2120 
9663 - 30139 	5150 
9014 - 30140 	900 
29276 - 30141 	3240 
2584 - 30142 	288 
34871 - 30143 	8784 
25501 - 30144 	2561 
25306 - 30145 	7953 
36818 - 30146 	9875 
33949 - 30147 	4891 
10971 - 30148 	5626 
13147 - 30149 	1299 
12465 - 30150 	11062 
14460 - 30151 	3327 
14381 - 30152 	6038 
29263 - 30153 	2040 
6238 - 30154 	17694 
20189 - 30155 	8315 
32836 - 30156 	21338 
17328 - 30157 	8166 
31496 - 30158 	2158 
539 - 30159 	6121 
