Edge 	Weight
11929 - 11722 	9937
6008 - 11723 	1026
36454 - 11724 	21331
19051 - 11725 	2591
39390 - 11726 	15916
49366 - 11727 	15755
45234 - 11728 	5491
19377 - 11729 	10558
4715 - 11730 	18477
36290 - 11731 	9742
47172 - 11732 	3671
49215 - 11733 	7151
48820 - 11734 	3764
3018 - 11735 	1612
42335 - 11736 	8217
11421 - 11737 	5955
2970 - 11738 	6151
23983 - 11739 	10568
39487 - 11740 	8467
10974 - 11741 	1904
9901 - 11742 	3626
17433 - 11743 	6107
46098 - 11744 	14348
19354 - 11745 	1768
46062 - 11746 	13442
3114 - 11747 	5181
14326 - 11748 	3188
26194 - 11749 	6010
12620 - 11750 	4073
8215 - 11751 	24481
46998 - 11752 	5489
23179 - 11753 	5526
8812 - 11754 	5419
9026 - 11755 	5643
27868 - 11756 	9930
10840 - 11757 	17347
1752 - 11758 	6018
7789 - 11759 	9864
43214 - 11760 	2110
25315 - 11761 	9584
47179 - 11762 	9122
18180 - 11763 	6356
14083 - 11764 	4182
12165 - 11765 	2760
36335 - 11766 	12164
49900 - 11767 	8334
18840 - 11768 	5009
38697 - 11769 	4934
29631 - 11770 	1286
15682 - 11771 	264
44713 - 11772 	9315
38840 - 11773 	2996
16993 - 11774 	16435
46384 - 11775 	6512
6186 - 11776 	7003
46791 - 11777 	5705
13480 - 11778 	3079
23376 - 11779 	3766
26695 - 11780 	3105
45754 - 11781 	19779
33731 - 11782 	5658
44077 - 11783 	5368
49945 - 11784 	1092
18909 - 11785 	3361
16647 - 11786 	2724
1998 - 11787 	1338
25014 - 11788 	12153
44486 - 11789 	6110
46858 - 11790 	1832
17865 - 11791 	2662
22888 - 11792 	4669
43058 - 11793 	429
13358 - 11794 	999
4105 - 11795 	964
20257 - 11796 	43
32483 - 11797 	15742
5951 - 11798 	6225
19887 - 11799 	5207
40884 - 11800 	2358
36543 - 11801 	7441
16044 - 11802 	4415
9233 - 11803 	5924
47639 - 11804 	12377
12251 - 11805 	3889
18354 - 11806 	8069
20862 - 11807 	2151
15789 - 11808 	7839
8124 - 11809 	1770
40097 - 11810 	5032
37219 - 11811 	6965
43922 - 11812 	4641
32437 - 11813 	12937
41505 - 11814 	13173
24506 - 11815 	2433
17027 - 11816 	3973
35904 - 11817 	4307
39044 - 11818 	13020
32094 - 11819 	1346
25057 - 11820 	6290
40260 - 11821 	5333
29089 - 11822 	3037
28869 - 11823 	4219
6259 - 11824 	195
25114 - 11825 	6799
16758 - 11826 	3496
5303 - 11827 	9160
27082 - 11828 	7013
30638 - 11829 	9800
33935 - 11830 	7502
10476 - 11831 	3670
20920 - 11832 	5540
34255 - 11833 	1470
39659 - 11834 	2123
27004 - 11835 	4334
45207 - 11836 	9685
35018 - 11837 	4702
49924 - 11838 	5661
3440 - 11839 	10761
21106 - 11840 	11400
18944 - 11841 	4199
21968 - 11842 	4843
13864 - 11843 	8025
25345 - 11844 	5175
35146 - 11845 	7946
12998 - 11846 	2458
7047 - 11847 	212
49924 - 11848 	5102
25638 - 11849 	7267
31030 - 11850 	1992
21880 - 11851 	5623
40691 - 11852 	6955
4656 - 11853 	11301
35532 - 11854 	1925
37980 - 11855 	7952
19717 - 11856 	9310
39762 - 11857 	10202
2655 - 11858 	9086
47690 - 11859 	5328
1183 - 11860 	2920
3801 - 11861 	954
21666 - 11862 	569
26867 - 11863 	950
6383 - 11864 	7514
48777 - 11865 	7558
48577 - 11866 	6723
35124 - 11867 	240
27966 - 11868 	4948
3490 - 11869 	3320
3796 - 11870 	2708
29309 - 11871 	519
39702 - 11872 	3977
33103 - 11873 	2799
18576 - 11874 	13752
625 - 11875 	6551
24928 - 11876 	3367
7461 - 11877 	4951
33863 - 11878 	7293
32065 - 11879 	5843
5951 - 11880 	1431
24645 - 11881 	571
12417 - 11882 	4152
31791 - 11883 	32900
30500 - 11884 	11578
43608 - 11885 	4734
43254 - 11886 	3033
18640 - 11887 	6609
37677 - 11888 	2933
16512 - 11889 	17380
9754 - 11890 	22923
45173 - 11891 	5505
34876 - 11892 	25073
33215 - 11893 	1225
48202 - 11894 	8830
11224 - 11895 	2282
35725 - 11896 	6591
14981 - 11897 	13591
15201 - 11898 	25247
14433 - 11899 	7739
29016 - 11900 	742
40181 - 11901 	8628
17264 - 11902 	2274
8960 - 11903 	14264
44590 - 11904 	10794
29018 - 11905 	3255
10029 - 11906 	15899
477 - 11907 	383
20783 - 11908 	2421
47487 - 11909 	4057
17376 - 11910 	159
20756 - 11911 	4798
4282 - 11912 	9548
10121 - 11913 	2669
12102 - 11914 	15458
16441 - 11915 	2410
1311 - 11916 	1230
39280 - 11917 	4256
5763 - 11918 	8454
45080 - 11919 	1844
11441 - 11920 	6940
31514 - 11921 	20185
19789 - 11922 	953
41371 - 11923 	3402
17342 - 11924 	1049
21471 - 11925 	6745
45548 - 11926 	12085
19311 - 11927 	15200
6807 - 11928 	2412
879 - 11929 	2503
5397 - 11930 	1034
17690 - 11931 	9646
9703 - 11932 	3221
36681 - 11933 	4246
26784 - 11934 	373
38472 - 11935 	96
22609 - 11936 	11145
34636 - 11937 	3275
47756 - 11938 	588
20682 - 11939 	13436
4698 - 11940 	371
1850 - 11941 	2694
37052 - 11942 	778
24036 - 11943 	3419
7839 - 11944 	4942
48813 - 11945 	6086
4653 - 11946 	4325
48214 - 11947 	5535
1502 - 11948 	204
47874 - 11949 	2452
42487 - 11950 	14583
18383 - 11951 	1376
6417 - 11952 	2561
29282 - 11953 	3348
37473 - 11954 	2676
49569 - 11955 	9500
23789 - 11956 	8616
24606 - 11957 	12678
3719 - 11958 	9187
32774 - 11959 	3321
34377 - 11960 	5877
3757 - 11961 	6899
5725 - 11962 	8256
6509 - 11963 	7616
22911 - 11964 	4429
24784 - 11965 	16549
30242 - 11966 	15159
26463 - 11967 	3008
39477 - 11968 	6310
12894 - 11969 	7332
20607 - 11970 	6838
34375 - 11971 	7155
22292 - 11972 	11668
9391 - 11973 	11420
45540 - 11974 	3516
31999 - 11975 	10471
28214 - 11976 	7621
44628 - 11977 	10038
35580 - 11978 	8289
17865 - 11979 	1021
43318 - 11980 	17820
17677 - 11981 	15548
15072 - 11982 	933
18415 - 11983 	5787
26022 - 11984 	6970
12416 - 11985 	5048
38595 - 11986 	3867
5073 - 11987 	2349
35967 - 11988 	7606
23600 - 11989 	11910
1458 - 11990 	1000
42125 - 11991 	3845
14362 - 11992 	3532
33927 - 11993 	4338
31682 - 11994 	1800
20189 - 11995 	10668
175 - 11996 	2086
13306 - 11997 	776
5272 - 11998 	2021
46194 - 11999 	7520
20506 - 12000 	17460
28892 - 12001 	5439
38849 - 12002 	29280
44115 - 12003 	4299
11650 - 12004 	6582
35391 - 12005 	15845
47979 - 12006 	14351
43866 - 12007 	2230
12676 - 12008 	8698
32914 - 12009 	5484
32911 - 12010 	11141
34479 - 12011 	188
11842 - 12012 	11475
43301 - 12013 	4261
30313 - 12014 	19686
28416 - 12015 	13664
34938 - 12016 	3303
9968 - 12017 	8003
15417 - 12018 	8933
26589 - 12019 	2171
20666 - 12020 	23557
37145 - 12021 	7824
20053 - 12022 	6578
11013 - 12023 	8169
7458 - 12024 	1878
16505 - 12025 	10338
39528 - 12026 	1779
40011 - 12027 	1397
1618 - 12028 	18705
49865 - 12029 	6537
16325 - 12030 	3008
36363 - 12031 	10669
28651 - 12032 	2958
39406 - 12033 	10806
32881 - 12034 	3438
23449 - 12035 	7315
45506 - 12036 	2966
7691 - 12037 	14285
44844 - 12038 	8000
16059 - 12039 	7972
37998 - 12040 	2410
38980 - 12041 	2052
43519 - 12042 	3782
19432 - 12043 	2130
31408 - 12044 	8077
18657 - 12045 	3091
44620 - 12046 	3369
17557 - 12047 	910
33075 - 12048 	10031
47285 - 12049 	4650
22236 - 12050 	2748
46321 - 12051 	7628
41322 - 12052 	9215
44201 - 12053 	482
30567 - 12054 	6413
38297 - 12055 	19838
19584 - 12056 	3586
14544 - 12057 	2531
19325 - 12058 	2925
6938 - 12059 	1714
11633 - 12060 	14061
24266 - 12061 	5911
19288 - 12062 	1245
21457 - 12063 	9624
30715 - 12064 	1369
5056 - 12065 	6771
2265 - 12066 	5314
12530 - 12067 	6737
48154 - 12068 	6029
32196 - 12069 	6408
44964 - 12070 	3778
17364 - 12071 	4535
3918 - 12072 	669
11247 - 12073 	2782
23544 - 12074 	8568
46008 - 12075 	6176
780 - 12076 	3040
7983 - 12077 	8643
6237 - 12078 	6000
11005 - 12079 	341
10153 - 12080 	28064
26644 - 12081 	3710
18521 - 12082 	1221
25248 - 12083 	493
46161 - 12084 	10045
9650 - 12085 	1586
846 - 12086 	2911
25268 - 12087 	15894
2980 - 12088 	1795
49313 - 12089 	10078
4886 - 12090 	4156
27684 - 12091 	6272
14599 - 12092 	4751
9108 - 12093 	5824
27765 - 12094 	7828
39472 - 12095 	11470
9683 - 12096 	5558
42206 - 12097 	9091
46641 - 12098 	5567
4967 - 12099 	7778
11201 - 12100 	8064
41132 - 12101 	15486
27422 - 12102 	983
27877 - 12103 	6120
919 - 12104 	2140
17122 - 12105 	4062
32803 - 12106 	5643
24812 - 12107 	2324
24955 - 12108 	3140
38414 - 12109 	5668
46941 - 12110 	3596
32341 - 12111 	3771
28527 - 12112 	7900
33607 - 12113 	176
12709 - 12114 	27715
1963 - 12115 	10546
7883 - 12116 	8500
9601 - 12117 	4486
3419 - 12118 	7447
6662 - 12119 	12054
42449 - 12120 	6714
42974 - 12121 	11516
7589 - 12122 	19195
33030 - 12123 	6435
383 - 12124 	1939
23591 - 12125 	4943
25527 - 12126 	287
11046 - 12127 	10292
38652 - 12128 	8753
45546 - 12129 	11363
43386 - 12130 	2841
40868 - 12131 	7237
26460 - 12132 	1237
6323 - 12133 	7195
12562 - 12134 	213
9 - 12135 	6502
23558 - 12136 	7510
13428 - 12137 	3486
4682 - 12138 	13517
41105 - 12139 	1941
3459 - 12140 	5251
48836 - 12141 	5288
13440 - 12142 	12797
42056 - 12143 	6735
37963 - 12144 	398
39063 - 12145 	3936
32557 - 12146 	10806
11779 - 12147 	407
11710 - 12148 	4183
2412 - 12149 	9700
20694 - 12150 	3809
26275 - 12151 	4265
28488 - 12152 	4374
43619 - 12153 	3067
21831 - 12154 	3030
13690 - 12155 	13690
161 - 12156 	12900
2726 - 12157 	2927
398 - 12158 	4930
4401 - 12159 	7660
7261 - 12160 	10074
40121 - 12161 	12586
27747 - 12162 	846
339 - 12163 	3411
34036 - 12164 	5257
25164 - 12165 	8522
46035 - 12166 	4755
46340 - 12167 	10022
14408 - 12168 	13284
35652 - 12169 	4375
7423 - 12170 	7366
7062 - 12171 	1951
19306 - 12172 	5501
31504 - 12173 	2447
40305 - 12174 	10988
47985 - 12175 	4469
19984 - 12176 	475
40238 - 12177 	5563
1535 - 12178 	22286
3457 - 12179 	16438
13655 - 12180 	15133
34708 - 12181 	6762
4251 - 12182 	14506
33269 - 12183 	7731
43977 - 12184 	4031
8469 - 12185 	4665
34750 - 12186 	5402
39218 - 12187 	3901
39196 - 12188 	2228
17934 - 12189 	9388
24506 - 12190 	4988
29692 - 12191 	805
16441 - 12192 	7881
27791 - 12193 	2625
5040 - 12194 	6845
7468 - 12195 	189
24911 - 12196 	13855
8102 - 12197 	2035
14318 - 12198 	891
25661 - 12199 	3774
6443 - 12200 	8981
2583 - 12201 	10455
16586 - 12202 	7784
19738 - 12203 	5323
19947 - 12204 	4945
33104 - 12205 	17840
38228 - 12206 	4844
34007 - 12207 	3283
13903 - 12208 	3353
18061 - 12209 	3585
45647 - 12210 	5001
8163 - 12211 	2445
22179 - 12212 	8548
9508 - 12213 	6107
43206 - 12214 	11593
46278 - 12215 	3566
26624 - 12216 	5902
12151 - 12217 	4862
47980 - 12218 	5771
6728 - 12219 	2982
10469 - 12220 	4893
28631 - 12221 	4865
2075 - 12222 	5663
49164 - 12223 	20335
38020 - 12224 	2191
21250 - 12225 	15642
5981 - 12226 	6306
7160 - 12227 	3105
38517 - 12228 	1034
36946 - 12229 	72
37469 - 12230 	10214
48703 - 12231 	7972
33901 - 12232 	7393
9373 - 12233 	3009
5480 - 12234 	11960
20 - 12235 	567
38800 - 12236 	9075
11283 - 12237 	11675
5215 - 12238 	3928
34264 - 12239 	2229
2380 - 12240 	7653
39828 - 12241 	1909
10965 - 12242 	5711
408 - 12243 	988
8205 - 12244 	6035
10372 - 12245 	3970
34793 - 12246 	10993
38762 - 12247 	4979
18059 - 12248 	2762
48447 - 12249 	18325
25279 - 12250 	12421
17306 - 12251 	3747
37805 - 12252 	3101
12970 - 12253 	3823
8844 - 12254 	3738
13072 - 12255 	3354
46434 - 12256 	4570
9844 - 12257 	4729
38142 - 12258 	10106
27943 - 12259 	4186
23443 - 12260 	706
11253 - 12261 	2707
21863 - 12262 	7364
17104 - 12263 	681
20811 - 12264 	11271
42175 - 12265 	5900
47278 - 12266 	978
43138 - 12267 	427
33133 - 12268 	6664
20259 - 12269 	10849
11877 - 12270 	1922
17724 - 12271 	5708
24931 - 12272 	3629
26434 - 12273 	107
46632 - 12274 	1619
11560 - 12275 	2606
33999 - 12276 	2215
19805 - 12277 	16413
26196 - 12278 	24616
29899 - 12279 	268
28319 - 12280 	4840
45939 - 12281 	7922
46825 - 12282 	412
18418 - 12283 	14907
12590 - 12284 	6687
26727 - 12285 	4847
42188 - 12286 	6067
16081 - 12287 	381
26326 - 12288 	3862
4517 - 12289 	776
41950 - 12290 	10024
30594 - 12291 	2948
18141 - 12292 	36675
38151 - 12293 	17191
9258 - 12294 	1286
5717 - 12295 	872
11847 - 12296 	1545
3576 - 12297 	3782
3117 - 12298 	4133
30074 - 12299 	4604
34354 - 12300 	8445
38574 - 12301 	11250
3987 - 12302 	3344
18630 - 12303 	2729
29774 - 12304 	469
38687 - 12305 	501
6178 - 12306 	3919
27966 - 12307 	4375
22552 - 12308 	556
49138 - 12309 	5208
18306 - 12310 	4998
856 - 12311 	2056
36267 - 12312 	1482
40327 - 12313 	2254
39973 - 12314 	10483
25391 - 12315 	1044
26330 - 12316 	3870
22157 - 12317 	10227
34441 - 12318 	91
14140 - 12319 	16510
26788 - 12320 	6966
26318 - 12321 	16475
33417 - 12322 	8703
711 - 12323 	6937
35991 - 12324 	5643
14750 - 12325 	14
7191 - 12326 	7512
30381 - 12327 	16576
13389 - 12328 	3844
33406 - 12329 	5125
46812 - 12330 	2537
20246 - 12331 	5112
26602 - 12332 	4261
25480 - 12333 	2738
43482 - 12334 	9897
6260 - 12335 	11023
34278 - 12336 	4626
14145 - 12337 	4356
35388 - 12338 	9771
7747 - 12339 	11646
9103 - 12340 	2789
29845 - 12341 	2150
7778 - 12342 	608
30788 - 12343 	4533
38368 - 12344 	5829
20328 - 12345 	1431
45763 - 12346 	906
39082 - 12347 	2621
9306 - 12348 	3287
32094 - 12349 	10885
19735 - 12350 	15524
33224 - 12351 	5894
33550 - 12352 	7588
32183 - 12353 	2395
23782 - 12354 	383
44247 - 12355 	7011
38449 - 12356 	4089
4132 - 12357 	4297
8973 - 12358 	2469
21705 - 12359 	2152
9460 - 12360 	7445
37615 - 12361 	8735
10472 - 12362 	690
33019 - 12363 	11854
26134 - 12364 	7087
38475 - 12365 	9872
43647 - 12366 	10147
16086 - 12367 	2266
27423 - 12368 	7673
23512 - 12369 	9306
19925 - 12370 	10383
2674 - 12371 	5048
42798 - 12372 	4896
19006 - 12373 	4241
9846 - 12374 	10818
7051 - 12375 	4237
9627 - 12376 	2070
39186 - 12377 	3644
42626 - 12378 	5419
27561 - 12379 	1063
47073 - 12380 	6024
9668 - 12381 	9372
25500 - 12382 	4282
6683 - 12383 	5494
29162 - 12384 	7882
23638 - 12385 	4972
16526 - 12386 	8518
4821 - 12387 	9656
30089 - 12388 	1493
18037 - 12389 	18277
49806 - 12390 	3146
2932 - 12391 	30411
24283 - 12392 	8675
5191 - 12393 	3378
20268 - 12394 	1408
6080 - 12395 	1116
11868 - 12396 	290
35872 - 12397 	2615
20501 - 12398 	19265
43603 - 12399 	3591
20823 - 12400 	7027
2027 - 12401 	11781
23287 - 12402 	5278
209 - 12403 	146
18839 - 12404 	844
3884 - 12405 	999
17480 - 12406 	6447
48353 - 12407 	2955
8981 - 12408 	12270
47769 - 12409 	3233
43909 - 12410 	1730
33508 - 12411 	5990
14325 - 12412 	7056
24983 - 12413 	2945
26230 - 12414 	5146
10227 - 12415 	3972
41189 - 12416 	2567
9625 - 12417 	2634
42404 - 12418 	8532
8645 - 12419 	4352
43401 - 12420 	7800
48394 - 12421 	5058
39324 - 12422 	2938
20071 - 12423 	920
28480 - 12424 	1036
31420 - 12425 	674
37948 - 12426 	8539
46774 - 12427 	8785
6952 - 12428 	1785
34423 - 12429 	15779
46355 - 12430 	2849
2592 - 12431 	4920
43778 - 12432 	10674
36360 - 12433 	16650
27644 - 12434 	6268
23205 - 12435 	631
6380 - 12436 	6221
38117 - 12437 	822
35776 - 12438 	10458
37359 - 12439 	8005
15759 - 12440 	3327
1386 - 12441 	87
38260 - 12442 	1514
41018 - 12443 	4389
3307 - 12444 	7433
48037 - 12445 	12012
28675 - 12446 	6034
35769 - 12447 	6942
111 - 12448 	1070
10133 - 12449 	2434
27178 - 12450 	14712
40036 - 12451 	28365
27698 - 12452 	9177
3109 - 12453 	4202
35045 - 12454 	9390
1766 - 12455 	2340
21766 - 12456 	594
45100 - 12457 	15361
37707 - 12458 	14654
18626 - 12459 	1042
15877 - 12460 	814
29503 - 12461 	4167
45113 - 12462 	3138
24276 - 12463 	1250
23 - 12464 	3036
7676 - 12465 	2488
48787 - 12466 	10105
43837 - 12467 	6556
8130 - 12468 	5714
4254 - 12469 	1871
37859 - 12470 	8930
44011 - 12471 	507
8055 - 12472 	7616
17872 - 12473 	4541
15805 - 12474 	3826
1404 - 12475 	1998
17806 - 12476 	4894
49307 - 12477 	7231
26423 - 12478 	1765
35810 - 12479 	1097
5325 - 12480 	8319
15180 - 12481 	18531
47742 - 12482 	4026
43096 - 12483 	4277
18148 - 12484 	5310
42154 - 12485 	10864
35593 - 12486 	22240
35450 - 12487 	2565
4570 - 12488 	5114
4079 - 12489 	17312
46959 - 12490 	1594
38965 - 12491 	20625
48861 - 12492 	1552
18951 - 12493 	4949
37445 - 12494 	1091
3120 - 12495 	5546
16619 - 12496 	10828
21777 - 12497 	3699
47665 - 12498 	2753
47754 - 12499 	13841
9217 - 12500 	3662
3382 - 12501 	8283
36602 - 12502 	4781
15394 - 12503 	729
16371 - 12504 	11807
49029 - 12505 	5707
44087 - 12506 	6374
10197 - 12507 	15080
43469 - 12508 	5915
39196 - 12509 	960
28794 - 12510 	3857
18977 - 12511 	25963
46894 - 12512 	1945
30804 - 12513 	8251
16568 - 12514 	6173
22645 - 12515 	7633
36806 - 12516 	1680
7617 - 12517 	2565
24774 - 12518 	5267
10014 - 12519 	14388
28058 - 12520 	4912
7600 - 12521 	4882
17882 - 12522 	1351
32686 - 12523 	14181
12672 - 12524 	8699
13820 - 12525 	3883
19958 - 12526 	2644
49032 - 12527 	1415
42503 - 12528 	7710
20234 - 12529 	7283
5061 - 12530 	4143
23479 - 12531 	1702
42298 - 12532 	1132
32539 - 12533 	11095
24862 - 12534 	6003
41587 - 12535 	563
78 - 12536 	1380
17554 - 12537 	978
16242 - 12538 	8386
10765 - 12539 	5940
36194 - 12540 	3832
49782 - 12541 	1530
10975 - 12542 	8639
12789 - 12543 	4031
39256 - 12544 	2296
46592 - 12545 	1779
42376 - 12546 	12277
38326 - 12547 	9990
43177 - 12548 	321
41190 - 12549 	8069
37196 - 12550 	3762
14591 - 12551 	3777
5996 - 12552 	359
4230 - 12553 	22175
32762 - 12554 	8425
8642 - 12555 	8615
21099 - 12556 	2516
17528 - 12557 	19792
32789 - 12558 	3352
42326 - 12559 	5459
35584 - 12560 	6946
21808 - 12561 	8036
36824 - 12562 	6002
31643 - 12563 	9727
33013 - 12564 	10738
35556 - 12565 	1857
33915 - 12566 	3618
25791 - 12567 	12411
577 - 12568 	2828
49223 - 12569 	6862
34083 - 12570 	5120
27183 - 12571 	966
32091 - 12572 	4954
23883 - 12573 	2415
484 - 12574 	8679
36776 - 12575 	1815
3837 - 12576 	2933
5160 - 12577 	7762
46872 - 12578 	256
4536 - 12579 	9523
47299 - 12580 	4167
3048 - 12581 	1653
27304 - 12582 	30561
44158 - 12583 	1201
40339 - 12584 	468
49323 - 12585 	12019
21942 - 12586 	1552
14794 - 12587 	10720
12979 - 12588 	4912
39207 - 12589 	8013
28774 - 12590 	268
38102 - 12591 	15180
13874 - 12592 	4171
26314 - 12593 	10244
20411 - 12594 	15292
43333 - 12595 	3321
3072 - 12596 	2451
35345 - 12597 	8633
1564 - 12598 	1220
27610 - 12599 	6051
20640 - 12600 	8947
45637 - 12601 	5911
30874 - 12602 	297
19380 - 12603 	5439
24957 - 12604 	1919
5051 - 12605 	1607
36267 - 12606 	5499
2274 - 12607 	4570
16003 - 12608 	4666
38098 - 12609 	19812
17542 - 12610 	6290
46716 - 12611 	9847
6678 - 12612 	3839
3054 - 12613 	11031
32069 - 12614 	1246
12548 - 12615 	1221
48314 - 12616 	12561
19903 - 12617 	665
24825 - 12618 	5990
22563 - 12619 	8053
45908 - 12620 	602
6244 - 12621 	1953
48082 - 12622 	15698
8939 - 12623 	6510
1306 - 12624 	4977
22364 - 12625 	7237
36931 - 12626 	3258
15692 - 12627 	13348
971 - 12628 	6609
22436 - 12629 	7659
1154 - 12630 	4748
5587 - 12631 	7656
42327 - 12632 	7461
13274 - 12633 	2240
20768 - 12634 	667
28383 - 12635 	4382
29680 - 12636 	7442
17733 - 12637 	5513
47872 - 12638 	5788
12362 - 12639 	1634
8864 - 12640 	931
5972 - 12641 	11514
25361 - 12642 	6448
11652 - 12643 	10395
3854 - 12644 	10056
18843 - 12645 	10790
19794 - 12646 	3672
24879 - 12647 	685
34038 - 12648 	7175
49732 - 12649 	6031
42403 - 12650 	6570
37956 - 12651 	832
7239 - 12652 	5759
15745 - 12653 	2478
19117 - 12654 	9822
46848 - 12655 	1303
13940 - 12656 	23048
1049 - 12657 	2322
29069 - 12658 	26068
32738 - 12659 	1649
46944 - 12660 	6137
39591 - 12661 	4425
32108 - 12662 	8019
21029 - 12663 	4473
17758 - 12664 	6756
41300 - 12665 	9999
16759 - 12666 	3556
37912 - 12667 	2638
34992 - 12668 	5651
26371 - 12669 	1307
46096 - 12670 	2304
32314 - 12671 	5358
14306 - 12672 	13212
32240 - 12673 	9210
10041 - 12674 	2711
16492 - 12675 	6131
45864 - 12676 	3352
21950 - 12677 	6458
16644 - 12678 	3659
2926 - 12679 	6544
24007 - 12680 	4694
31923 - 12681 	15203
20754 - 12682 	3090
5841 - 12683 	4744
41838 - 12684 	217
4128 - 12685 	4859
33444 - 12686 	6301
26005 - 12687 	6658
36625 - 12688 	1997
17708 - 12689 	3306
38403 - 12690 	8683
6802 - 12691 	2002
27575 - 12692 	19213
2893 - 12693 	14861
27914 - 12694 	234
17417 - 12695 	3327
30536 - 12696 	4767
32796 - 12697 	6088
27560 - 12698 	972
6645 - 12699 	3496
28019 - 12700 	2253
5491 - 12701 	9218
13217 - 12702 	2428
32485 - 12703 	14881
19408 - 12704 	1138
23676 - 12705 	18276
26005 - 12706 	361
