Edge 	Weight
9558 - 3665 	2210 
73 - 3666 	65 
2597 - 3667 	1075 
5676 - 3668 	835 
947 - 3669 	1673 
9847 - 3670 	696 
9545 - 3671 	215 
4483 - 3672 	346 
1347 - 3673 	943 
1615 - 3674 	395 
5036 - 3675 	593 
4314 - 3676 	2759 
2413 - 3677 	132 
7552 - 3678 	1244 
6751 - 3679 	2876 
965 - 3680 	665 
1602 - 3681 	1349 
5868 - 3682 	1317 
3446 - 3683 	1100 
1257 - 3684 	927 
3496 - 3685 	1755 
1333 - 3686 	1504 
2913 - 3687 	794 
3380 - 3688 	578 
6661 - 3689 	346 
5490 - 3690 	775 
1727 - 3691 	1296 
4836 - 3692 	959 
7728 - 3693 	1546 
2771 - 3694 	1105 
9325 - 3695 	2457 
5481 - 3696 	2789 
9486 - 3697 	657 
4173 - 3698 	1116 
7994 - 3699 	1304 
5172 - 3700 	1381 
1482 - 3701 	896 
154 - 3702 	765 
9027 - 3703 	3094 
261 - 3704 	2890 
1037 - 3705 	1948 
7880 - 3706 	901 
6019 - 3707 	1283 
3078 - 3708 	809 
8586 - 3709 	1131 
6989 - 3710 	818 
5926 - 3711 	81 
1745 - 3712 	2558 
5328 - 3713 	200 
882 - 3714 	175 
8324 - 3715 	3154 
4707 - 3716 	1183 
4242 - 3717 	1322 
8120 - 3718 	1450 
5447 - 3719 	527 
1752 - 3720 	819 
6105 - 3721 	150 
3315 - 3722 	1140 
4653 - 3723 	3030 
2262 - 3724 	966 
4000 - 3725 	1063 
8957 - 3726 	1024 
369 - 3727 	874 
9054 - 3728 	2290 
9116 - 3729 	482 
5472 - 3730 	22 
5111 - 3731 	624 
1153 - 3732 	1793 
9033 - 3733 	1202 
3031 - 3734 	464 
1874 - 3735 	412 
6840 - 3736 	3117 
2121 - 3737 	2818 
9439 - 3738 	630 
3925 - 3739 	1808 
8984 - 3740 	388 
7554 - 3741 	922 
8398 - 3742 	1058 
6707 - 3743 	5671 
6662 - 3744 	3505 
6829 - 3745 	965 
2065 - 3746 	2055 
1856 - 3747 	1381 
4289 - 3748 	419 
2916 - 3749 	2121 
6365 - 3750 	309 
9967 - 3751 	1081 
697 - 3752 	2126 
7715 - 3753 	1194 
8856 - 3754 	413 
9340 - 3755 	1454 
6346 - 3756 	837 
855 - 3757 	4480 
160 - 3758 	1169 
8400 - 3759 	1313 
6839 - 3760 	1088 
62 - 3761 	1235 
18 - 3762 	1074 
2984 - 3763 	454 
3488 - 3764 	1539 
9194 - 3765 	247 
1717 - 3766 	674 
8359 - 3767 	1926 
8764 - 3768 	2007 
1022 - 3769 	1294 
6524 - 3770 	1625 
4932 - 3771 	2463 
7521 - 3772 	423 
6820 - 3773 	376 
5714 - 3774 	2644 
5024 - 3775 	1772 
5092 - 3776 	274 
7873 - 3777 	1042 
2627 - 3778 	1400 
7137 - 3779 	813 
8257 - 3780 	757 
4256 - 3781 	1297 
9338 - 3782 	1615 
5068 - 3783 	55 
2054 - 3784 	988 
1838 - 3785 	4024 
4644 - 3786 	485 
7228 - 3787 	1825 
7343 - 3788 	1596 
91 - 3789 	1326 
5362 - 3790 	1634 
3447 - 3791 	1069 
6815 - 3792 	3947 
648 - 3793 	5308 
4996 - 3794 	439 
4679 - 3795 	289 
6547 - 3796 	274 
975 - 3797 	1019 
3659 - 3798 	716 
7212 - 3799 	59 
690 - 3800 	2220 
9933 - 3801 	524 
6748 - 3802 	111 
1106 - 3803 	610 
8412 - 3804 	798 
7325 - 3805 	3095 
2380 - 3806 	1429 
4449 - 3807 	2116 
4353 - 3808 	1936 
9479 - 3809 	1230 
1582 - 3810 	2409 
8142 - 3811 	829 
2382 - 3812 	2057 
1468 - 3813 	1129 
7854 - 3814 	1259 
9053 - 3815 	1585 
9839 - 3816 	433 
9208 - 3817 	197 
7637 - 3818 	837 
4569 - 3819 	5590 
1309 - 3820 	1975 
244 - 3821 	3218 
7748 - 3822 	1188 
4460 - 3823 	1075 
6166 - 3824 	1389 
3781 - 3825 	718 
208 - 3826 	166 
9225 - 3827 	443 
9806 - 3828 	1024 
303 - 3829 	842 
7337 - 3830 	1043 
8558 - 3831 	426 
8994 - 3832 	203 
5579 - 3833 	3535 
5032 - 3834 	2973 
6742 - 3835 	1497 
2680 - 3836 	1634 
2776 - 3837 	49 
2313 - 3838 	987 
2915 - 3839 	898 
4390 - 3840 	335 
5744 - 3841 	3797 
8944 - 3842 	740 
7277 - 3843 	2408 
2454 - 3844 	640 
4774 - 3845 	2845 
5371 - 3846 	1246 
2089 - 3847 	2196 
1002 - 3848 	1118 
739 - 3849 	1692 
1224 - 3850 	101 
1926 - 3851 	479 
4589 - 3852 	297 
9838 - 3853 	219 
2330 - 3854 	1680 
9907 - 3855 	772 
3731 - 3856 	1751 
8851 - 3857 	1179 
6224 - 3858 	442 
787 - 3859 	1195 
8235 - 3860 	541 
8102 - 3861 	24 
7513 - 3862 	2828 
9466 - 3863 	1390 
4321 - 3864 	886 
3155 - 3865 	128 
6045 - 3866 	1039 
1929 - 3867 	1237 
5523 - 3868 	1901 
277 - 3869 	2471 
8242 - 3870 	448 
2721 - 3871 	4025 
3999 - 3872 	1154 
7960 - 3873 	1136 
6420 - 3874 	160 
5397 - 3875 	1083 
6724 - 3876 	1200 
5873 - 3877 	1885 
4916 - 3878 	1199 
3593 - 3879 	1652 
3661 - 3880 	1289 
8905 - 3881 	17 
4087 - 3882 	966 
8726 - 3883 	199 
5524 - 3884 	919 
6988 - 3885 	4861 
7875 - 3886 	1113 
4774 - 3887 	1193 
1525 - 3888 	619 
9395 - 3889 	836 
9601 - 3890 	1299 
5467 - 3891 	1791 
9008 - 3892 	120 
3484 - 3893 	1207 
8303 - 3894 	2151 
5925 - 3895 	1173 
8943 - 3896 	442 
9054 - 3897 	310 
4889 - 3898 	25 
8584 - 3899 	1539 
6149 - 3900 	553 
5975 - 3901 	2552 
3964 - 3902 	88 
465 - 3903 	1571 
3055 - 3904 	1522 
6878 - 3905 	2187 
7395 - 3906 	895 
6467 - 3907 	1727 
5128 - 3908 	346 
7770 - 3909 	1657 
939 - 3910 	166 
2309 - 3911 	263 
5979 - 3912 	348 
7996 - 3913 	1951 
9599 - 3914 	593 
8735 - 3915 	315 
3590 - 3916 	2322 
9883 - 3917 	1815 
330 - 3918 	803 
6095 - 3919 	2464 
1529 - 3920 	1378 
8238 - 3921 	1566 
3813 - 3922 	1337 
7248 - 3923 	1087 
3522 - 3924 	737 
375 - 3925 	141 
8468 - 3926 	660 
8227 - 3927 	512 
4876 - 3928 	721 
3936 - 3929 	1382 
9036 - 3930 	1272 
9898 - 3931 	427 
7169 - 3932 	467 
6298 - 3933 	660 
5117 - 3934 	1681 
1047 - 3935 	1013 
9702 - 3936 	1274 
1582 - 3937 	1898 
2552 - 3938 	1075 
4418 - 3939 	237 
7158 - 3940 	1639 
3147 - 3941 	771 
9020 - 3942 	2079 
8049 - 3943 	1199 
292 - 3944 	972 
5569 - 3945 	345 
9077 - 3946 	757 
6875 - 3947 	132 
7539 - 3948 	2147 
4519 - 3949 	1532 
7668 - 3950 	1439 
1719 - 3951 	164 
864 - 3952 	1656 
3415 - 3953 	1587 
1158 - 3954 	51 
1737 - 3955 	2052 
3206 - 3956 	895 
8869 - 3957 	1120 
1340 - 3958 	3885 
9190 - 3959 	1081 
955 - 3960 	3772 
9457 - 3961 	1538 
9513 - 3962 	379 
8989 - 3963 	54 
5627 - 3964 	1843 
9882 - 3965 	1945 
6551 - 3966 	744 
9333 - 3967 	4100 
6453 - 3968 	36 
4390 - 3969 	63 
1617 - 3970 	420 
2123 - 3971 	191 
3731 - 3972 	1760 
6337 - 3973 	1144 
4168 - 3974 	1733 
4372 - 3975 	376 
6000 - 3976 	1335 
8535 - 3977 	1408 
2934 - 3978 	424 
4838 - 3979 	1181 
2889 - 3980 	3027 
9334 - 3981 	1528 
4766 - 3982 	1352 
288 - 3983 	714 
4752 - 3984 	181 
231 - 3985 	1807 
50 - 3986 	1273 
4457 - 3987 	2377 
3406 - 3988 	902 
4225 - 3989 	1477 
8437 - 3990 	846 
3769 - 3991 	2672 
8281 - 3992 	3210 
615 - 3993 	1043 
6307 - 3994 	952 
1209 - 3995 	1216 
4220 - 3996 	1362 
522 - 3997 	2415 
6702 - 3998 	1530 
6866 - 3999 	25 
9540 - 4000 	1086 
1863 - 4001 	1295 
1775 - 4002 	573 
4843 - 4003 	644 
629 - 4004 	710 
1825 - 4005 	632 
2557 - 4006 	58 
3534 - 4007 	561 
4271 - 4008 	1373 
5191 - 4009 	2764 
7114 - 4010 	2066 
371 - 4011 	291 
6108 - 4012 	353 
462 - 4013 	605 
5840 - 4014 	1086 
7359 - 4015 	1700 
3995 - 4016 	128 
5532 - 4017 	893 
195 - 4018 	455 
9187 - 4019 	4648 
2004 - 4020 	32 
8730 - 4021 	804 
6518 - 4022 	1933 
150 - 4023 	1073 
9257 - 4024 	126 
6547 - 4025 	816 
8608 - 4026 	876 
4530 - 4027 	820 
4889 - 4028 	1010 
228 - 4029 	33 
3961 - 4030 	1253 
3854 - 4031 	2276 
1397 - 4032 	6112 
5099 - 4033 	1423 
1455 - 4034 	4480 
7940 - 4035 	2585 
7451 - 4036 	1286 
174 - 4037 	1657 
3575 - 4038 	1738 
7571 - 4039 	3755 
3135 - 4040 	1644 
6304 - 4041 	1015 
7328 - 4042 	7 
7648 - 4043 	2616 
995 - 4044 	874 
4725 - 4045 	1160 
3881 - 4046 	1347 
5795 - 4047 	502 
6493 - 4048 	2182 
856 - 4049 	1052 
6259 - 4050 	425 
3315 - 4051 	491 
8122 - 4052 	1039 
4862 - 4053 	225 
2665 - 4054 	338 
6983 - 4055 	326 
8850 - 4056 	3195 
8781 - 4057 	2586 
8739 - 4058 	420 
6271 - 4059 	1157 
1681 - 4060 	213 
9472 - 4061 	322 
324 - 4062 	533 
350 - 4063 	517 
891 - 4064 	2112 
976 - 4065 	2082 
4059 - 4066 	622 
6104 - 4067 	1243 
6645 - 4068 	869 
8688 - 4069 	879 
3553 - 4070 	3050 
1978 - 4071 	1180 
2597 - 4072 	1529 
8755 - 4073 	252 
1403 - 4074 	905 
3279 - 4075 	3563 
954 - 4076 	268 
7994 - 4077 	665 
6945 - 4078 	33 
1412 - 4079 	857 
3361 - 4080 	1744 
3694 - 4081 	2700 
3648 - 4082 	1087 
543 - 4083 	849 
302 - 4084 	655 
1461 - 4085 	2683 
1241 - 4086 	220 
3828 - 4087 	450 
6507 - 4088 	261 
6314 - 4089 	2191 
6405 - 4090 	1072 
1813 - 4091 	820 
786 - 4092 	193 
9377 - 4093 	1311 
7034 - 4094 	336 
2629 - 4095 	1090 
8597 - 4096 	585 
975 - 4097 	235 
3046 - 4098 	698 
6543 - 4099 	2685 
5354 - 4100 	582 
6657 - 4101 	252 
4752 - 4102 	704 
9718 - 4103 	3008 
1831 - 4104 	327 
3379 - 4105 	222 
8030 - 4106 	1816 
4259 - 4107 	508 
2997 - 4108 	36 
9695 - 4109 	463 
1813 - 4110 	1132 
2349 - 4111 	1947 
9093 - 4112 	2544 
4598 - 4113 	209 
5505 - 4114 	1157 
6660 - 4115 	978 
5340 - 4116 	927 
4729 - 4117 	1060 
7236 - 4118 	760 
1426 - 4119 	1641 
6011 - 4120 	1682 
2009 - 4121 	850 
7258 - 4122 	310 
122 - 4123 	2362 
6453 - 4124 	1297 
7766 - 4125 	1074 
6597 - 4126 	1790 
56 - 4127 	1624 
5370 - 4128 	1553 
2736 - 4129 	3045 
4369 - 4130 	1592 
3493 - 4131 	1846 
4754 - 4132 	1810 
7345 - 4133 	1574 
4794 - 4134 	1244 
2789 - 4135 	1212 
861 - 4136 	2522 
3324 - 4137 	1536 
4992 - 4138 	985 
8129 - 4139 	1382 
4178 - 4140 	1536 
714 - 4141 	835 
1064 - 4142 	426 
301 - 4143 	2156 
3448 - 4144 	716 
1849 - 4145 	1096 
777 - 4146 	727 
173 - 4147 	628 
4407 - 4148 	1136 
6219 - 4149 	1258 
4921 - 4150 	108 
1725 - 4151 	738 
4404 - 4152 	2269 
3935 - 4153 	674 
3023 - 4154 	535 
1820 - 4155 	1256 
7022 - 4156 	1551 
1034 - 4157 	2158 
825 - 4158 	1668 
1354 - 4159 	1480 
4476 - 4160 	3810 
4562 - 4161 	727 
3679 - 4162 	694 
6542 - 4163 	1252 
7480 - 4164 	3882 
9265 - 4165 	557 
9062 - 4166 	4474 
650 - 4167 	1417 
5722 - 4168 	786 
314 - 4169 	1679 
4823 - 4170 	1516 
760 - 4171 	1758 
6628 - 4172 	1509 
2009 - 4173 	812 
2143 - 4174 	2004 
9070 - 4175 	557 
8444 - 4176 	594 
3915 - 4177 	1443 
4253 - 4178 	1309 
6835 - 4179 	994 
5395 - 4180 	293 
5700 - 4181 	750 
171 - 4182 	1731 
4430 - 4183 	585 
1985 - 4184 	1199 
7607 - 4185 	1835 
6614 - 4186 	1618 
2923 - 4187 	2294 
8595 - 4188 	58 
3161 - 4189 	268 
3768 - 4190 	1677 
99 - 4191 	1602 
5074 - 4192 	370 
7310 - 4193 	46 
2755 - 4194 	2117 
2517 - 4195 	629 
5821 - 4196 	2077 
4386 - 4197 	751 
5380 - 4198 	663 
6960 - 4199 	408 
6428 - 4200 	637 
4798 - 4201 	357 
7014 - 4202 	1281 
9992 - 4203 	6005 
1427 - 4204 	751 
7865 - 4205 	1972 
1661 - 4206 	257 
4717 - 4207 	3589 
6186 - 4208 	2204 
1642 - 4209 	181 
8018 - 4210 	3436 
9875 - 4211 	963 
6722 - 4212 	1498 
8145 - 4213 	1889 
6342 - 4214 	266 
1455 - 4215 	438 
3641 - 4216 	548 
9743 - 4217 	752 
5276 - 4218 	1278 
6277 - 4219 	507 
7962 - 4220 	1341 
8397 - 4221 	510 
4396 - 4222 	2565 
6724 - 4223 	210 
27 - 4224 	990 
6684 - 4225 	236 
7204 - 4226 	1207 
6081 - 4227 	644 
3202 - 4228 	885 
9883 - 4229 	876 
1376 - 4230 	2627 
5869 - 4231 	628 
1744 - 4232 	556 
8598 - 4233 	901 
2604 - 4234 	1150 
396 - 4235 	19 
1103 - 4236 	747 
9935 - 4237 	1753 
8184 - 4238 	1372 
9601 - 4239 	1211 
5641 - 4240 	2372 
3635 - 4241 	1235 
2269 - 4242 	909 
9018 - 4243 	1947 
5559 - 4244 	1133 
6496 - 4245 	2074 
627 - 4246 	1135 
9268 - 4247 	736 
8495 - 4248 	398 
4262 - 4249 	600 
3363 - 4250 	4693 
1127 - 4251 	262 
885 - 4252 	644 
9127 - 4253 	786 
6743 - 4254 	741 
4959 - 4255 	244 
7826 - 4256 	141 
6195 - 4257 	819 
6051 - 4258 	1480 
9042 - 4259 	594 
6956 - 4260 	2361 
9517 - 4261 	1477 
1113 - 4262 	1674 
934 - 4263 	418 
68 - 4264 	837 
1748 - 4265 	766 
6263 - 4266 	211 
9315 - 4267 	3445 
5036 - 4268 	260 
6257 - 4269 	1108 
6355 - 4270 	1481 
3133 - 4271 	4 
7608 - 4272 	46 
7142 - 4273 	1725 
3235 - 4274 	2350 
4195 - 4275 	1725 
1681 - 4276 	2434 
3416 - 4277 	2137 
867 - 4278 	10 
3186 - 4279 	477 
9679 - 4280 	339 
3274 - 4281 	2483 
4628 - 4282 	703 
8733 - 4283 	2212 
7411 - 4284 	124 
1254 - 4285 	2166 
7543 - 4286 	222 
1261 - 4287 	3994 
4269 - 4288 	670 
9590 - 4289 	712 
2584 - 4290 	244 
6666 - 4291 	911 
9756 - 4292 	169 
9802 - 4293 	741 
8909 - 4294 	5311 
7456 - 4295 	707 
7039 - 4296 	1247 
5302 - 4297 	732 
293 - 4298 	822 
697 - 4299 	1470 
1839 - 4300 	871 
7284 - 4301 	886 
7729 - 4302 	1381 
2657 - 4303 	520 
470 - 4304 	1328 
5535 - 4305 	86 
9039 - 4306 	2252 
5481 - 4307 	538 
2174 - 4308 	481 
4489 - 4309 	747 
4594 - 4310 	1011 
8866 - 4311 	9 
7795 - 4312 	2697 
2166 - 4313 	706 
982 - 4314 	46 
2620 - 4315 	193 
8520 - 4316 	3034 
9594 - 4317 	1127 
3905 - 4318 	50 
2251 - 4319 	2380 
4229 - 4320 	99 
1517 - 4321 	334 
9985 - 4322 	1759 
401 - 4323 	1806 
2352 - 4324 	800 
3832 - 4325 	77 
355 - 4326 	72 
496 - 4327 	1338 
8638 - 4328 	427 
314 - 4329 	806 
6688 - 4330 	679 
8754 - 4331 	1107 
8585 - 4332 	390 
1258 - 4333 	2868 
1614 - 4334 	771 
1055 - 4335 	721 
3120 - 4336 	954 
175 - 4337 	302 
667 - 4338 	71 
4420 - 4339 	1026 
4428 - 4340 	1627 
9242 - 4341 	1747 
7039 - 4342 	1497 
9060 - 4343 	709 
206 - 4344 	725 
6148 - 4345 	150 
6916 - 4346 	1210 
4897 - 4347 	1204 
2662 - 4348 	567 
3449 - 4349 	923 
7805 - 4350 	2531 
479 - 4351 	72 
262 - 4352 	1126 
3828 - 4353 	549 
2187 - 4354 	1024 
2486 - 4355 	857 
7092 - 4356 	3156 
4768 - 4357 	595 
2027 - 4358 	1352 
4088 - 4359 	5365 
1006 - 4360 	770 
9416 - 4361 	1714 
5254 - 4362 	1465 
8040 - 4363 	3368 
2248 - 4364 	1150 
3316 - 4365 	1387 
9697 - 4366 	1031 
2531 - 4367 	763 
9836 - 4368 	1301 
3522 - 4369 	592 
1328 - 4370 	2528 
8722 - 4371 	709 
566 - 4372 	330 
8742 - 4373 	1085 
7155 - 4374 	264 
1398 - 4375 	241 
414 - 4376 	2524 
3008 - 4377 	1207 
4381 - 4378 	1463 
7997 - 4379 	1924 
9574 - 4380 	348 
7954 - 4381 	1194 
9339 - 4382 	1461 
830 - 4383 	558 
2248 - 4384 	54 
5951 - 4385 	681 
1047 - 4386 	898 
6288 - 4387 	2032 
2792 - 4388 	344 
2056 - 4389 	7 
8813 - 4390 	1026 
3505 - 4391 	1415 
2288 - 4392 	1087 
5356 - 4393 	3038 
6995 - 4394 	999 
8961 - 4395 	696 
6800 - 4396 	1976 
993 - 4397 	1842 
5606 - 4398 	21 
1534 - 4399 	488 
2802 - 4400 	325 
352 - 4401 	1917 
4050 - 4402 	184 
1267 - 4403 	390 
6257 - 4404 	1403 
3928 - 4405 	1084 
3877 - 4406 	921 
1807 - 4407 	619 
2694 - 4408 	3039 
6261 - 4409 	310 
7068 - 4410 	2203 
2019 - 4411 	1180 
92 - 4412 	1106 
6856 - 4413 	2897 
1241 - 4414 	337 
9728 - 4415 	354 
79 - 4416 	725 
3931 - 4417 	434 
7743 - 4418 	616 
9485 - 4419 	207 
8138 - 4420 	759 
1447 - 4421 	1914 
2031 - 4422 	357 
9999 - 4423 	1590 
8116 - 4424 	944 
7574 - 4425 	405 
4614 - 4426 	904 
1712 - 4427 	658 
1601 - 4428 	909 
7038 - 4429 	2792 
3077 - 4430 	435 
4013 - 4431 	1977 
9290 - 4432 	6285 
8233 - 4433 	827 
7837 - 4434 	258 
6659 - 4435 	974 
2238 - 4436 	4718 
550 - 4437 	660 
1273 - 4438 	301 
7686 - 4439 	1324 
9810 - 4440 	2000 
294 - 4441 	352 
1142 - 4442 	498 
3158 - 4443 	1583 
8171 - 4444 	564 
231 - 4445 	1266 
9483 - 4446 	144 
2093 - 4447 	4367 
7072 - 4448 	534 
4892 - 4449 	1725 
3946 - 4450 	1424 
3116 - 4451 	580 
6240 - 4452 	142 
8414 - 4453 	1821 
60 - 4454 	1039 
6206 - 4455 	3220 
3439 - 4456 	465 
5681 - 4457 	1032 
1156 - 4458 	703 
7024 - 4459 	1636 
6014 - 4460 	972 
5924 - 4461 	731 
2370 - 4462 	1084 
7379 - 4463 	567 
1878 - 4464 	123 
5519 - 4465 	1055 
1315 - 4466 	61 
3722 - 4467 	1422 
7250 - 4468 	1156 
2071 - 4469 	4036 
4181 - 4470 	1304 
4084 - 4471 	295 
3373 - 4472 	194 
4545 - 4473 	2711 
2480 - 4474 	3685 
9017 - 4475 	775 
6255 - 4476 	2461 
9460 - 4477 	1184 
1499 - 4478 	1056 
4624 - 4479 	814 
2712 - 4480 	2758 
7309 - 4481 	859 
6273 - 4482 	336 
6714 - 4483 	1150 
8398 - 4484 	812 
2707 - 4485 	2023 
3372 - 4486 	998 
6987 - 4487 	1962 
5422 - 4488 	140 
8583 - 4489 	130 
5625 - 4490 	1319 
4444 - 4491 	2296 
7695 - 4492 	4338 
9192 - 4493 	894 
1177 - 4494 	392 
7311 - 4495 	1052 
5451 - 4496 	475 
8652 - 4497 	1292 
7991 - 4498 	19 
2309 - 4499 	1166 
4398 - 4500 	702 
4375 - 4501 	433 
6181 - 4502 	1980 
6797 - 4503 	411 
3012 - 4504 	2284 
5963 - 4505 	3160 
1341 - 4506 	497 
870 - 4507 	2012 
709 - 4508 	919 
1905 - 4509 	40 
8350 - 4510 	1460 
9049 - 4511 	140 
528 - 4512 	363 
8195 - 4513 	168 
2967 - 4514 	371 
6202 - 4515 	366 
6709 - 4516 	353 
6687 - 4517 	3552 
3613 - 4518 	835 
819 - 4519 	711 
5159 - 4520 	1031 
8284 - 4521 	821 
6746 - 4522 	1360 
1159 - 4523 	1053 
3137 - 4524 	341 
4138 - 4525 	1483 
898 - 4526 	1850 
4297 - 4527 	829 
8792 - 4528 	970 
8539 - 4529 	1512 
8919 - 4530 	861 
2130 - 4531 	969 
428 - 4532 	378 
2294 - 4533 	991 
4231 - 4534 	1518 
726 - 4535 	343 
4341 - 4536 	1418 
4877 - 4537 	1731 
8536 - 4538 	201 
7083 - 4539 	208 
6117 - 4540 	1753 
5187 - 4541 	1138 
4928 - 4542 	388 
678 - 4543 	310 
1247 - 4544 	19 
5845 - 4545 	173 
7603 - 4546 	717 
5025 - 4547 	1038 
505 - 4548 	548 
3601 - 4549 	54 
9455 - 4550 	828 
7281 - 4551 	2047 
9453 - 4552 	837 
288 - 4553 	771 
595 - 4554 	202 
3360 - 4555 	1944 
7688 - 4556 	863 
662 - 4557 	712 
8240 - 4558 	310 
1814 - 4559 	3435 
8761 - 4560 	2426 
2168 - 4561 	3031 
3120 - 4562 	865 
4989 - 4563 	5556 
7064 - 4564 	944 
1084 - 4565 	1212 
5258 - 4566 	1238 
4069 - 4567 	3515 
8386 - 4568 	1052 
1153 - 4569 	1383 
5376 - 4570 	875 
190 - 4571 	33 
336 - 4572 	2116 
9711 - 4573 	1322 
7886 - 4574 	1980 
729 - 4575 	269 
3239 - 4576 	1524 
7902 - 4577 	142 
1987 - 4578 	1142 
121 - 4579 	839 
5759 - 4580 	1100 
3115 - 4581 	65 
5935 - 4582 	1816 
4154 - 4583 	824 
6963 - 4584 	1316 
7867 - 4585 	1634 
1142 - 4586 	236 
1598 - 4587 	1647 
6642 - 4588 	187 
3106 - 4589 	1860 
9349 - 4590 	312 
3998 - 4591 	812 
1390 - 4592 	1553 
5098 - 4593 	1950 
5073 - 4594 	33 
7343 - 4595 	323 
3984 - 4596 	1340 
1493 - 4597 	2186 
9029 - 4598 	1303 
71 - 4599 	1212 
5947 - 4600 	1382 
5816 - 4601 	1336 
6955 - 4602 	676 
3884 - 4603 	498 
4168 - 4604 	1687 
5022 - 4605 	3 
6073 - 4606 	329 
4930 - 4607 	2964 
7651 - 4608 	1336 
6534 - 4609 	1244 
3345 - 4610 	500 
494 - 4611 	1194 
171 - 4612 	1929 
7191 - 4613 	1599 
8967 - 4614 	1477 
2466 - 4615 	1975 
6341 - 4616 	590 
4494 - 4617 	349 
5800 - 4618 	361 
1851 - 4619 	2388 
1998 - 4620 	1307 
7121 - 4621 	3125 
4117 - 4622 	1161 
8287 - 4623 	538 
2542 - 4624 	363 
8394 - 4625 	450 
1809 - 4626 	846 
8109 - 4627 	1025 
3709 - 4628 	1036 
63 - 4629 	135 
3823 - 4630 	1436 
9419 - 4631 	1049 
3737 - 4632 	3666 
3142 - 4633 	2123 
1900 - 4634 	1222 
3012 - 4635 	1013 
5829 - 4636 	421 
5125 - 4637 	2128 
505 - 4638 	132 
4589 - 4639 	1690 
5802 - 4640 	1296 
3849 - 4641 	1255 
8468 - 4642 	235 
5584 - 4643 	944 
1278 - 4644 	1248 
3605 - 4645 	2084 
3080 - 4646 	596 
1973 - 4647 	1253 
7376 - 4648 	757 
8110 - 4649 	1560 
1023 - 4650 	6119 
7248 - 4651 	717 
1285 - 4652 	379 
2746 - 4653 	700 
4738 - 4654 	502 
4890 - 4655 	1297 
6210 - 4656 	3863 
6080 - 4657 	279 
9521 - 4658 	1752 
4122 - 4659 	1382 
9283 - 4660 	44 
1674 - 4661 	2373 
3848 - 4662 	1467 
6406 - 4663 	267 
1778 - 4664 	727 
1011 - 4665 	101 
1347 - 4666 	4051 
4521 - 4667 	628 
9487 - 4668 	1266 
4307 - 4669 	382 
8875 - 4670 	4070 
5878 - 4671 	203 
1315 - 4672 	2381 
7858 - 4673 	962 
7362 - 4674 	1243 
1285 - 4675 	600 
580 - 4676 	2660 
5171 - 4677 	1996 
6451 - 4678 	3031 
2716 - 4679 	1073 
8858 - 4680 	463 
8288 - 4681 	1211 
3907 - 4682 	2799 
4153 - 4683 	2469 
9301 - 4684 	1146 
1206 - 4685 	2307 
5465 - 4686 	136 
3018 - 4687 	1753 
1754 - 4688 	4481 
8054 - 4689 	1116 
6635 - 4690 	28 
1977 - 4691 	1437 
1034 - 4692 	2260 
9239 - 4693 	1630 
5953 - 4694 	1926 
9590 - 4695 	901 
5930 - 4696 	477 
772 - 4697 	1743 
7854 - 4698 	1294 
3115 - 4699 	1039 
5170 - 4700 	897 
3340 - 4701 	1019 
2086 - 4702 	2707 
7228 - 4703 	1396 
9559 - 4704 	395 
882 - 4705 	260 
6218 - 4706 	53 
8575 - 4707 	2 
5959 - 4708 	4496 
9906 - 4709 	363 
4124 - 4710 	1755 
76 - 4711 	1546 
8091 - 4712 	3387 
735 - 4713 	322 
635 - 4714 	607 
8377 - 4715 	1602 
9213 - 4716 	1832 
6465 - 4717 	1146 
6816 - 4718 	326 
332 - 4719 	21 
3623 - 4720 	619 
2001 - 4721 	143 
6544 - 4722 	413 
9423 - 4723 	932 
5967 - 4724 	1273 
1949 - 4725 	244 
5406 - 4726 	1675 
2562 - 4727 	332 
1459 - 4728 	3285 
5426 - 4729 	519 
3897 - 4730 	987 
6720 - 4731 	2616 
4054 - 4732 	1090 
8206 - 4733 	111 
4668 - 4734 	192 
2456 - 4735 	497 
7373 - 4736 	1145 
1159 - 4737 	127 
5599 - 4738 	3528 
4584 - 4739 	504 
1970 - 4740 	512 
9811 - 4741 	550 
4259 - 4742 	2542 
492 - 4743 	468 
7626 - 4744 	722 
993 - 4745 	3618 
5164 - 4746 	334 
8206 - 4747 	1411 
8597 - 4748 	755 
7504 - 4749 	456 
5270 - 4750 	739 
3964 - 4751 	1170 
5129 - 4752 	1217 
8680 - 4753 	2159 
9994 - 4754 	491 
6170 - 4755 	835 
7511 - 4756 	164 
8459 - 4757 	589 
1153 - 4758 	279 
4204 - 4759 	822 
470 - 4760 	119 
5530 - 4761 	3435 
4002 - 4762 	3650 
2091 - 4763 	557 
2373 - 4764 	796 
7333 - 4765 	339 
1402 - 4766 	1111 
6226 - 4767 	869 
4496 - 4768 	1486 
7898 - 4769 	561 
9807 - 4770 	245 
4525 - 4771 	3714 
292 - 4772 	225 
4937 - 4773 	2187 
8930 - 4774 	641 
2857 - 4775 	682 
5382 - 4776 	7286 
3301 - 4777 	710 
5733 - 4778 	2 
3984 - 4779 	596 
4442 - 4780 	1041 
98 - 4781 	475 
6040 - 4782 	127 
5764 - 4783 	1374 
4409 - 4784 	1799 
6042 - 4785 	1608 
9678 - 4786 	1094 
326 - 4787 	788 
0 - 4788 	4603 
8591 - 4789 	342 
4418 - 4790 	1084 
8066 - 4791 	1585 
6624 - 4792 	1418 
