Edge 	Weight
15752 - 1183 	1075 
17193 - 1184 	1680 
17208 - 1185 	5850 
17860 - 1186 	945 
19124 - 1187 	3297 
5990 - 1188 	3006 
251 - 1189 	365 
17890 - 1190 	2378 
14086 - 1191 	4148 
4338 - 1192 	2949 
19391 - 1193 	3047 
15909 - 1194 	4611 
15316 - 1195 	1188 
7490 - 1196 	105 
15773 - 1197 	176 
10696 - 1198 	7986 
3147 - 1199 	91 
19465 - 1200 	3890 
3813 - 1201 	33 
12776 - 1202 	1561 
1379 - 1203 	1638 
11133 - 1204 	3940 
12675 - 1205 	2807 
1197 - 1206 	2133 
7154 - 1207 	222 
18199 - 1208 	1569 
1509 - 1209 	1477 
17999 - 1210 	4250 
13057 - 1211 	3857 
7767 - 1212 	2537 
10505 - 1213 	4519 
18957 - 1214 	116 
2374 - 1215 	3140 
2237 - 1216 	4041 
5109 - 1217 	1162 
2780 - 1218 	4753 
3190 - 1219 	6927 
3401 - 1220 	27 
16163 - 1221 	2460 
16696 - 1222 	1493 
5335 - 1223 	1713 
12346 - 1224 	2147 
5116 - 1225 	877 
11362 - 1226 	5077 
852 - 1227 	168 
7141 - 1228 	1366 
11878 - 1229 	1730 
1541 - 1230 	1970 
2247 - 1231 	4417 
7622 - 1232 	2921 
11824 - 1233 	2521 
17069 - 1234 	3268 
4226 - 1235 	1248 
18337 - 1236 	576 
12344 - 1237 	3798 
2618 - 1238 	3138 
5254 - 1239 	2182 
518 - 1240 	2601 
19265 - 1241 	1870 
12522 - 1242 	1452 
18628 - 1243 	579 
18139 - 1244 	8799 
17207 - 1245 	2357 
14523 - 1246 	454 
13020 - 1247 	1066 
14435 - 1248 	3189 
3417 - 1249 	1979 
16206 - 1250 	782 
3594 - 1251 	113 
11925 - 1252 	2562 
11453 - 1253 	3913 
12782 - 1254 	2302 
18074 - 1255 	654 
6470 - 1256 	6527 
649 - 1257 	4027 
1592 - 1258 	589 
12142 - 1259 	31 
13729 - 1260 	4702 
8354 - 1261 	2092 
18391 - 1262 	4882 
5060 - 1263 	5376 
18804 - 1264 	999 
4930 - 1265 	1267 
115 - 1266 	2322 
19704 - 1267 	6951 
2531 - 1268 	5032 
6565 - 1269 	4912 
13305 - 1270 	2901 
19440 - 1271 	1024 
712 - 1272 	543 
3196 - 1273 	2611 
2215 - 1274 	2038 
13434 - 1275 	2989 
10762 - 1276 	2044 
8157 - 1277 	798 
10576 - 1278 	679 
16472 - 1279 	5004 
3009 - 1280 	322 
4148 - 1281 	2686 
11780 - 1282 	2412 
581 - 1283 	206 
12144 - 1284 	4331 
4659 - 1285 	63 
8498 - 1286 	2515 
7502 - 1287 	796 
5031 - 1288 	3336 
14013 - 1289 	9564 
14530 - 1290 	618 
9917 - 1291 	2419 
7084 - 1292 	1225 
18326 - 1293 	2059 
9554 - 1294 	2303 
3596 - 1295 	1136 
5764 - 1296 	2574 
6790 - 1297 	160 
17718 - 1298 	24 
8369 - 1299 	229 
17529 - 1300 	2700 
10153 - 1301 	2876 
693 - 1302 	951 
14694 - 1303 	1903 
1578 - 1304 	4040 
15057 - 1305 	3095 
18999 - 1306 	1684 
16842 - 1307 	685 
2755 - 1308 	3197 
19463 - 1309 	4562 
15973 - 1310 	620 
8135 - 1311 	2475 
2287 - 1312 	1186 
3293 - 1313 	1109 
17173 - 1314 	1187 
12979 - 1315 	4964 
19533 - 1316 	5007 
2200 - 1317 	3074 
19653 - 1318 	125 
4760 - 1319 	2713 
7516 - 1320 	958 
13356 - 1321 	2790 
2441 - 1322 	3021 
11401 - 1323 	2441 
7221 - 1324 	1142 
2544 - 1325 	3057 
11817 - 1326 	1241 
1409 - 1327 	2357 
13448 - 1328 	8504 
16007 - 1329 	3755 
1854 - 1330 	2717 
11099 - 1331 	4391 
462 - 1332 	2338 
7279 - 1333 	157 
867 - 1334 	3262 
12529 - 1335 	12498 
12426 - 1336 	1088 
16938 - 1337 	3911 
12789 - 1338 	1542 
3518 - 1339 	3574 
6343 - 1340 	94 
3763 - 1341 	508 
2293 - 1342 	710 
7795 - 1343 	1191 
17682 - 1344 	3146 
9176 - 1345 	2696 
13801 - 1346 	5944 
187 - 1347 	3139 
14101 - 1348 	1334 
7453 - 1349 	1865 
5596 - 1350 	3472 
19439 - 1351 	924 
18770 - 1352 	950 
2843 - 1353 	1439 
9629 - 1354 	400 
15007 - 1355 	4137 
10041 - 1356 	3985 
658 - 1357 	3737 
2601 - 1358 	6955 
9865 - 1359 	4625 
6271 - 1360 	1303 
1545 - 1361 	2602 
4406 - 1362 	6775 
7311 - 1363 	2896 
5143 - 1364 	1466 
9191 - 1365 	2869 
4047 - 1366 	1840 
16077 - 1367 	2112 
18852 - 1368 	5710 
10407 - 1369 	2488 
11324 - 1370 	1207 
2235 - 1371 	2858 
16584 - 1372 	2076 
11242 - 1373 	5408 
6100 - 1374 	1927 
11439 - 1375 	3545 
836 - 1376 	3431 
11474 - 1377 	554 
13657 - 1378 	5514 
12880 - 1379 	1274 
11980 - 1380 	1657 
12107 - 1381 	4965 
9076 - 1382 	3956 
4950 - 1383 	1584 
1815 - 1384 	3457 
5669 - 1385 	3134 
19309 - 1386 	482 
10469 - 1387 	6666 
19801 - 1388 	2295 
17370 - 1389 	1766 
14857 - 1390 	1925 
6792 - 1391 	4070 
4811 - 1392 	5622 
18482 - 1393 	665 
14408 - 1394 	3091 
11879 - 1395 	1585 
17530 - 1396 	964 
507 - 1397 	2335 
7205 - 1398 	1125 
737 - 1399 	2732 
8319 - 1400 	2234 
14217 - 1401 	3949 
17780 - 1402 	3556 
13579 - 1403 	1995 
7025 - 1404 	1535 
7599 - 1405 	2985 
8322 - 1406 	3665 
1572 - 1407 	1785 
1669 - 1408 	1452 
8961 - 1409 	1897 
6178 - 1410 	672 
13319 - 1411 	4231 
6014 - 1412 	706 
15046 - 1413 	137 
12337 - 1414 	2654 
9676 - 1415 	2310 
14332 - 1416 	2526 
11979 - 1417 	1536 
15986 - 1418 	82 
11379 - 1419 	3385 
5549 - 1420 	3535 
13012 - 1421 	453 
3469 - 1422 	2531 
11022 - 1423 	426 
29 - 1424 	1635 
16713 - 1425 	1596 
5374 - 1426 	1515 
3990 - 1427 	2452 
15708 - 1428 	3613 
12308 - 1429 	924 
66 - 1430 	1660 
4212 - 1431 	2135 
15664 - 1432 	1874 
16250 - 1433 	2631 
17917 - 1434 	1426 
1492 - 1435 	2070 
5752 - 1436 	672 
10318 - 1437 	6332 
11820 - 1438 	3134 
11300 - 1439 	11242 
19115 - 1440 	3255 
17531 - 1441 	2439 
11995 - 1442 	1213 
14124 - 1443 	1886 
19176 - 1444 	82 
13591 - 1445 	28 
15687 - 1446 	2334 
16117 - 1447 	3420 
6368 - 1448 	1263 
7529 - 1449 	1934 
113 - 1450 	2794 
13986 - 1451 	1048 
17429 - 1452 	444 
13915 - 1453 	1562 
10840 - 1454 	4887 
5396 - 1455 	161 
6638 - 1456 	1205 
7684 - 1457 	1706 
15071 - 1458 	268 
17368 - 1459 	1887 
157 - 1460 	2807 
10292 - 1461 	1565 
13534 - 1462 	3820 
11237 - 1463 	2493 
7898 - 1464 	181 
14738 - 1465 	2629 
2293 - 1466 	943 
13611 - 1467 	576 
9483 - 1468 	3962 
15281 - 1469 	651 
3808 - 1470 	2698 
8019 - 1471 	2410 
12192 - 1472 	5984 
6075 - 1473 	1755 
18544 - 1474 	2199 
4134 - 1475 	3024 
5389 - 1476 	1898 
11822 - 1477 	2744 
18285 - 1478 	166 
1353 - 1479 	2254 
5097 - 1480 	890 
14984 - 1481 	2919 
14344 - 1482 	1463 
5673 - 1483 	4687 
2784 - 1484 	4882 
14311 - 1485 	4601 
3613 - 1486 	8218 
2403 - 1487 	1092 
3232 - 1488 	1101 
6059 - 1489 	4005 
19748 - 1490 	1686 
13798 - 1491 	2292 
4392 - 1492 	351 
552 - 1493 	8563 
13733 - 1494 	592 
10612 - 1495 	85 
2951 - 1496 	2410 
16549 - 1497 	810 
10991 - 1498 	2615 
12503 - 1499 	231 
16577 - 1500 	236 
14798 - 1501 	1154 
14395 - 1502 	5274 
2692 - 1503 	4468 
11480 - 1504 	4224 
16534 - 1505 	1413 
16594 - 1506 	3033 
11600 - 1507 	3808 
12742 - 1508 	88 
11382 - 1509 	456 
17165 - 1510 	1455 
3710 - 1511 	1246 
15585 - 1512 	613 
184 - 1513 	2398 
5513 - 1514 	2132 
10576 - 1515 	1880 
2699 - 1516 	3220 
19069 - 1517 	4797 
9316 - 1518 	1340 
11951 - 1519 	4225 
18778 - 1520 	1460 
2780 - 1521 	3818 
18810 - 1522 	359 
4905 - 1523 	1598 
12667 - 1524 	4038 
3420 - 1525 	4813 
17114 - 1526 	5449 
1957 - 1527 	2679 
11348 - 1528 	2937 
17485 - 1529 	1519 
16270 - 1530 	4307 
5866 - 1531 	223 
595 - 1532 	363 
5587 - 1533 	3210 
279 - 1534 	1993 
17962 - 1535 	1423 
17801 - 1536 	3379 
8052 - 1537 	4881 
19236 - 1538 	2281 
11514 - 1539 	3602 
18639 - 1540 	1386 
13692 - 1541 	1184 
8579 - 1542 	1119 
12530 - 1543 	4567 
17389 - 1544 	914 
687 - 1545 	3348 
18271 - 1546 	4656 
2410 - 1547 	63 
2746 - 1548 	1931 
17704 - 1549 	3964 
9430 - 1550 	1929 
11160 - 1551 	934 
979 - 1552 	931 
2359 - 1553 	1471 
6951 - 1554 	1327 
1572 - 1555 	1184 
18998 - 1556 	2189 
4991 - 1557 	1270 
12462 - 1558 	3379 
10007 - 1559 	4550 
13821 - 1560 	2912 
18679 - 1561 	846 
2124 - 1562 	4907 
12873 - 1563 	4289 
2170 - 1564 	397 
10180 - 1565 	1531 
19674 - 1566 	5740 
5860 - 1567 	916 
6619 - 1568 	290 
3714 - 1569 	2242 
5219 - 1570 	337 
13243 - 1571 	826 
8708 - 1572 	989 
307 - 1573 	477 
11088 - 1574 	821 
1196 - 1575 	1504 
8573 - 1576 	103 
197 - 1577 	2132 
4504 - 1578 	757 
19982 - 1579 	5311 
12839 - 1580 	4834 
8918 - 1581 	2835 
11016 - 1582 	2437 
12837 - 1583 	739 
18769 - 1584 	2163 
19152 - 1585 	2708 
17861 - 1586 	3778 
449 - 1587 	793 
16271 - 1588 	1174 
4932 - 1589 	957 
14230 - 1590 	1077 
14308 - 1591 	2259 
10318 - 1592 	195 
1488 - 1593 	3947 
10583 - 1594 	1175 
7546 - 1595 	1044 
19166 - 1596 	411 
11623 - 1597 	2638 
16462 - 1598 	4493 
6520 - 1599 	4375 
3099 - 1600 	2403 
3615 - 1601 	4399 
2677 - 1602 	1517 
2385 - 1603 	1189 
11796 - 1604 	2487 
2411 - 1605 	3254 
5009 - 1606 	1645 
8177 - 1607 	160 
947 - 1608 	2288 
6255 - 1609 	8687 
16167 - 1610 	748 
6654 - 1611 	5001 
5924 - 1612 	1251 
14602 - 1613 	1641 
4190 - 1614 	1783 
8768 - 1615 	2401 
14717 - 1616 	6400 
1503 - 1617 	1597 
1298 - 1618 	184 
11476 - 1619 	2934 
14344 - 1620 	347 
5247 - 1621 	155 
11366 - 1622 	2144 
12756 - 1623 	3396 
4696 - 1624 	2523 
4971 - 1625 	6086 
8221 - 1626 	3810 
19614 - 1627 	2683 
9299 - 1628 	1756 
17819 - 1629 	217 
12102 - 1630 	3332 
9291 - 1631 	583 
9486 - 1632 	6872 
13594 - 1633 	1180 
17681 - 1634 	132 
9282 - 1635 	1692 
15363 - 1636 	1561 
18134 - 1637 	110 
15081 - 1638 	1693 
15002 - 1639 	41 
8981 - 1640 	3637 
15807 - 1641 	184 
894 - 1642 	1590 
14647 - 1643 	1698 
8268 - 1644 	3115 
15790 - 1645 	2656 
2218 - 1646 	4190 
19683 - 1647 	2059 
17856 - 1648 	3602 
10111 - 1649 	2918 
1199 - 1650 	2570 
5186 - 1651 	952 
6326 - 1652 	1012 
6388 - 1653 	3142 
6432 - 1654 	2640 
14034 - 1655 	5357 
19886 - 1656 	3971 
13715 - 1657 	1374 
18368 - 1658 	89 
8471 - 1659 	5950 
19522 - 1660 	824 
10812 - 1661 	1302 
169 - 1662 	1421 
17498 - 1663 	1452 
15184 - 1664 	1132 
3125 - 1665 	1298 
12888 - 1666 	1038 
5321 - 1667 	4923 
17972 - 1668 	1416 
13072 - 1669 	1756 
323 - 1670 	872 
5026 - 1671 	248 
3226 - 1672 	1441 
14355 - 1673 	2637 
6497 - 1674 	700 
13100 - 1675 	631 
11560 - 1676 	4830 
2585 - 1677 	3241 
297 - 1678 	300 
1690 - 1679 	714 
5428 - 1680 	1519 
17470 - 1681 	4013 
2246 - 1682 	1751 
8034 - 1683 	358 
8317 - 1684 	2646 
9060 - 1685 	1608 
12175 - 1686 	257 
8199 - 1687 	4175 
16234 - 1688 	11357 
10371 - 1689 	5622 
16063 - 1690 	97 
12853 - 1691 	1167 
9565 - 1692 	1590 
4249 - 1693 	2880 
3650 - 1694 	3805 
11157 - 1695 	238 
14633 - 1696 	135 
1440 - 1697 	3116 
16470 - 1698 	843 
4542 - 1699 	2066 
15646 - 1700 	2673 
6498 - 1701 	5060 
17377 - 1702 	916 
18374 - 1703 	2294 
14060 - 1704 	1353 
6115 - 1705 	2226 
17966 - 1706 	1872 
12627 - 1707 	1424 
611 - 1708 	153 
7628 - 1709 	4291 
19993 - 1710 	3161 
4923 - 1711 	893 
19317 - 1712 	2130 
3973 - 1713 	3406 
2145 - 1714 	402 
11935 - 1715 	256 
11276 - 1716 	2252 
7495 - 1717 	223 
12102 - 1718 	1850 
15623 - 1719 	3386 
15777 - 1720 	2220 
3317 - 1721 	3300 
19582 - 1722 	3410 
9319 - 1723 	2480 
6314 - 1724 	695 
6709 - 1725 	1921 
15414 - 1726 	4403 
18648 - 1727 	185 
3468 - 1728 	106 
2104 - 1729 	1563 
17214 - 1730 	2397 
11017 - 1731 	4323 
19945 - 1732 	2020 
12481 - 1733 	2340 
11098 - 1734 	2574 
19907 - 1735 	8291 
10704 - 1736 	2755 
8518 - 1737 	8091 
11026 - 1738 	84 
5123 - 1739 	3072 
6559 - 1740 	6590 
19956 - 1741 	2240 
9126 - 1742 	1132 
6085 - 1743 	6928 
12203 - 1744 	3206 
3788 - 1745 	3396 
6022 - 1746 	29 
7112 - 1747 	2316 
6281 - 1748 	772 
9125 - 1749 	6439 
17725 - 1750 	3213 
16059 - 1751 	2254 
7555 - 1752 	1416 
6737 - 1753 	787 
7662 - 1754 	2078 
5943 - 1755 	2960 
2024 - 1756 	116 
11529 - 1757 	1426 
3697 - 1758 	3589 
16677 - 1759 	3542 
18255 - 1760 	3289 
3555 - 1761 	1356 
2876 - 1762 	1286 
3597 - 1763 	1649 
13183 - 1764 	6305 
17040 - 1765 	1760 
14297 - 1766 	516 
19160 - 1767 	4565 
9658 - 1768 	3817 
938 - 1769 	619 
7418 - 1770 	224 
15875 - 1771 	1970 
9483 - 1772 	215 
2153 - 1773 	3656 
13641 - 1774 	735 
2261 - 1775 	8122 
19695 - 1776 	1295 
12344 - 1777 	2866 
989 - 1778 	1625 
3404 - 1779 	531 
17352 - 1780 	1629 
13555 - 1781 	2291 
17720 - 1782 	4857 
11284 - 1783 	3534 
16567 - 1784 	3110 
14238 - 1785 	3948 
4355 - 1786 	2285 
5344 - 1787 	2281 
8369 - 1788 	1693 
7117 - 1789 	3121 
19695 - 1790 	4010 
4664 - 1791 	983 
6900 - 1792 	1189 
13642 - 1793 	689 
17542 - 1794 	17 
19285 - 1795 	1873 
13617 - 1796 	1570 
9728 - 1797 	1649 
10449 - 1798 	2326 
8919 - 1799 	1410 
18263 - 1800 	1637 
9573 - 1801 	242 
6923 - 1802 	3767 
1750 - 1803 	2440 
15638 - 1804 	9626 
15809 - 1805 	1346 
13405 - 1806 	627 
13762 - 1807 	3180 
10855 - 1808 	4257 
13281 - 1809 	1464 
3060 - 1810 	2631 
10581 - 1811 	1054 
16859 - 1812 	1570 
8313 - 1813 	2632 
16030 - 1814 	3023 
12336 - 1815 	554 
12368 - 1816 	1942 
14035 - 1817 	3867 
17845 - 1818 	2512 
16194 - 1819 	3548 
17483 - 1820 	4461 
11431 - 1821 	1807 
11232 - 1822 	2358 
3363 - 1823 	5218 
7296 - 1824 	3784 
5576 - 1825 	2833 
6204 - 1826 	2384 
12176 - 1827 	5714 
15323 - 1828 	3928 
6523 - 1829 	990 
11408 - 1830 	3639 
4737 - 1831 	203 
13041 - 1832 	2243 
16999 - 1833 	476 
239 - 1834 	2499 
1488 - 1835 	1084 
749 - 1836 	1722 
13529 - 1837 	2861 
9992 - 1838 	5854 
6972 - 1839 	584 
10531 - 1840 	855 
6554 - 1841 	3309 
11470 - 1842 	2239 
9461 - 1843 	2535 
333 - 1844 	452 
16730 - 1845 	4100 
10923 - 1846 	1393 
14898 - 1847 	3207 
4029 - 1848 	2659 
15333 - 1849 	276 
3791 - 1850 	4452 
10035 - 1851 	5942 
15655 - 1852 	41 
2856 - 1853 	1969 
18804 - 1854 	3092 
14489 - 1855 	1984 
14179 - 1856 	3465 
16932 - 1857 	4411 
3578 - 1858 	2085 
19991 - 1859 	3049 
17132 - 1860 	622 
6626 - 1861 	2084 
7776 - 1862 	3643 
5999 - 1863 	5398 
2305 - 1864 	2651 
19219 - 1865 	2036 
12426 - 1866 	2686 
933 - 1867 	4496 
8133 - 1868 	4523 
11058 - 1869 	1594 
19084 - 1870 	5254 
5676 - 1871 	398 
1313 - 1872 	3142 
10983 - 1873 	5326 
1090 - 1874 	2462 
2422 - 1875 	1255 
17971 - 1876 	983 
16741 - 1877 	4202 
17375 - 1878 	1381 
14233 - 1879 	2811 
10680 - 1880 	470 
3293 - 1881 	2515 
14669 - 1882 	3000 
15248 - 1883 	612 
16404 - 1884 	2474 
4657 - 1885 	687 
17649 - 1886 	835 
6294 - 1887 	3703 
19524 - 1888 	3887 
9921 - 1889 	5980 
12898 - 1890 	5306 
11717 - 1891 	5215 
9046 - 1892 	905 
4558 - 1893 	3038 
8682 - 1894 	942 
5507 - 1895 	1024 
963 - 1896 	1999 
9549 - 1897 	1147 
2694 - 1898 	211 
19979 - 1899 	4993 
3191 - 1900 	1932 
12256 - 1901 	4784 
18556 - 1902 	1055 
17292 - 1903 	1345 
13621 - 1904 	3740 
56 - 1905 	447 
11207 - 1906 	2914 
16122 - 1907 	815 
15782 - 1908 	3346 
10884 - 1909 	1180 
2331 - 1910 	5493 
19541 - 1911 	10 
18357 - 1912 	3055 
18280 - 1913 	658 
18372 - 1914 	1408 
15381 - 1915 	2533 
6432 - 1916 	3143 
3950 - 1917 	3156 
14770 - 1918 	747 
19919 - 1919 	2331 
12990 - 1920 	1746 
2833 - 1921 	2591 
19961 - 1922 	3258 
6805 - 1923 	486 
5647 - 1924 	1455 
7402 - 1925 	158 
12237 - 1926 	3512 
9272 - 1927 	2820 
19047 - 1928 	2816 
10056 - 1929 	862 
4611 - 1930 	5310 
7963 - 1931 	4372 
2571 - 1932 	2764 
11417 - 1933 	1783 
3051 - 1934 	3363 
8821 - 1935 	527 
11767 - 1936 	1374 
4240 - 1937 	2215 
17751 - 1938 	2434 
17474 - 1939 	1631 
229 - 1940 	702 
8360 - 1941 	1561 
1720 - 1942 	3242 
10829 - 1943 	1979 
4704 - 1944 	6458 
18723 - 1945 	1571 
8028 - 1946 	114 
17152 - 1947 	4887 
7948 - 1948 	1661 
16478 - 1949 	2663 
7611 - 1950 	4292 
3932 - 1951 	179 
540 - 1952 	2035 
16009 - 1953 	997 
14406 - 1954 	1275 
5083 - 1955 	992 
10249 - 1956 	4713 
6582 - 1957 	472 
756 - 1958 	4969 
16250 - 1959 	2600 
973 - 1960 	1404 
12422 - 1961 	8482 
11970 - 1962 	2369 
9123 - 1963 	5850 
6967 - 1964 	1526 
11642 - 1965 	747 
5998 - 1966 	395 
2509 - 1967 	2091 
1410 - 1968 	1989 
9048 - 1969 	1267 
11312 - 1970 	119 
14944 - 1971 	110 
15902 - 1972 	2194 
18326 - 1973 	1506 
18971 - 1974 	1435 
16338 - 1975 	1220 
8316 - 1976 	3020 
501 - 1977 	4462 
13241 - 1978 	392 
9785 - 1979 	8430 
17584 - 1980 	720 
228 - 1981 	829 
6797 - 1982 	310 
6029 - 1983 	1050 
1551 - 1984 	1652 
19168 - 1985 	3130 
13624 - 1986 	4339 
15041 - 1987 	2875 
843 - 1988 	1383 
6403 - 1989 	3805 
2720 - 1990 	545 
15798 - 1991 	5233 
17992 - 1992 	2030 
18083 - 1993 	944 
2702 - 1994 	3598 
1885 - 1995 	2441 
529 - 1996 	2670 
11257 - 1997 	2292 
17063 - 1998 	2638 
13654 - 1999 	4094 
17270 - 2000 	1414 
4938 - 2001 	600 
1545 - 2002 	3644 
7171 - 2003 	5224 
16060 - 2004 	305 
12636 - 2005 	3099 
7252 - 2006 	2716 
15501 - 2007 	5208 
15161 - 2008 	799 
16813 - 2009 	3406 
13084 - 2010 	2102 
1030 - 2011 	2492 
10706 - 2012 	1532 
19736 - 2013 	3148 
19302 - 2014 	648 
18667 - 2015 	624 
14966 - 2016 	803 
5691 - 2017 	3431 
2740 - 2018 	2902 
19551 - 2019 	367 
18228 - 2020 	1749 
7862 - 2021 	4533 
14223 - 2022 	4070 
15668 - 2023 	427 
15007 - 2024 	2968 
3791 - 2025 	3821 
18945 - 2026 	3971 
19099 - 2027 	1857 
10591 - 2028 	3528 
18693 - 2029 	3138 
3423 - 2030 	975 
17390 - 2031 	5123 
2604 - 2032 	3223 
12121 - 2033 	4801 
8779 - 2034 	1286 
2933 - 2035 	1672 
16577 - 2036 	2065 
14508 - 2037 	2575 
3491 - 2038 	3547 
13704 - 2039 	3366 
5231 - 2040 	6291 
12939 - 2041 	2384 
19310 - 2042 	4109 
9454 - 2043 	2094 
9463 - 2044 	1209 
7897 - 2045 	3360 
5447 - 2046 	8378 
4815 - 2047 	2563 
9911 - 2048 	1976 
11458 - 2049 	93 
278 - 2050 	1960 
14853 - 2051 	4792 
10778 - 2052 	1991 
17878 - 2053 	5537 
16881 - 2054 	6234 
10242 - 2055 	1980 
17716 - 2056 	143 
4333 - 2057 	90 
14582 - 2058 	1200 
4135 - 2059 	274 
7390 - 2060 	1704 
5506 - 2061 	7384 
7844 - 2062 	1240 
852 - 2063 	2092 
5819 - 2064 	3325 
4060 - 2065 	6947 
16098 - 2066 	1578 
5298 - 2067 	1485 
18395 - 2068 	2936 
15331 - 2069 	3359 
3189 - 2070 	553 
17732 - 2071 	2514 
12916 - 2072 	204 
15815 - 2073 	836 
11286 - 2074 	2866 
14524 - 2075 	2202 
8358 - 2076 	2474 
5433 - 2077 	3211 
17872 - 2078 	1935 
12229 - 2079 	1819 
2135 - 2080 	10 
13114 - 2081 	9765 
3725 - 2082 	2351 
12042 - 2083 	7925 
19189 - 2084 	3008 
12165 - 2085 	1829 
3031 - 2086 	3746 
11319 - 2087 	714 
12902 - 2088 	4451 
19416 - 2089 	658 
17008 - 2090 	2182 
8975 - 2091 	6001 
12671 - 2092 	1048 
11269 - 2093 	436 
14336 - 2094 	915 
18005 - 2095 	1928 
18461 - 2096 	1518 
18454 - 2097 	399 
9875 - 2098 	2575 
2698 - 2099 	52 
18137 - 2100 	469 
7526 - 2101 	4768 
995 - 2102 	4164 
8063 - 2103 	3042 
9746 - 2104 	2231 
4575 - 2105 	2812 
5819 - 2106 	2093 
15395 - 2107 	1484 
2571 - 2108 	393 
4455 - 2109 	1887 
15877 - 2110 	1103 
11078 - 2111 	27 
2253 - 2112 	375 
3945 - 2113 	3618 
12526 - 2114 	6529 
12327 - 2115 	920 
13799 - 2116 	2594 
14642 - 2117 	1917 
11212 - 2118 	2182 
602 - 2119 	3511 
11308 - 2120 	1914 
18969 - 2121 	3801 
5272 - 2122 	1200 
16092 - 2123 	1835 
12339 - 2124 	2499 
13924 - 2125 	1631 
17316 - 2126 	1658 
9874 - 2127 	1104 
4553 - 2128 	2491 
13521 - 2129 	1157 
11521 - 2130 	2586 
15055 - 2131 	10588 
767 - 2132 	4592 
16322 - 2133 	1087 
19275 - 2134 	1691 
896 - 2135 	1321 
17160 - 2136 	2181 
5607 - 2137 	524 
13468 - 2138 	1370 
10547 - 2139 	1070 
7400 - 2140 	2722 
14960 - 2141 	1200 
14044 - 2142 	739 
18 - 2143 	279 
10480 - 2144 	12584 
5209 - 2145 	1907 
198 - 2146 	3068 
417 - 2147 	952 
9575 - 2148 	2711 
13054 - 2149 	997 
4659 - 2150 	2380 
11153 - 2151 	3962 
8934 - 2152 	3627 
9781 - 2153 	3965 
7846 - 2154 	179 
15260 - 2155 	372 
5385 - 2156 	1660 
10221 - 2157 	3896 
11536 - 2158 	2643 
499 - 2159 	4253 
12190 - 2160 	2418 
19773 - 2161 	2845 
19486 - 2162 	5673 
9808 - 2163 	6808 
15459 - 2164 	2338 
6693 - 2165 	1983 
6119 - 2166 	1524 
18054 - 2167 	1782 
6271 - 2168 	1324 
19755 - 2169 	2288 
4945 - 2170 	459 
7350 - 2171 	1452 
11913 - 2172 	151 
1436 - 2173 	1439 
16487 - 2174 	1139 
6155 - 2175 	145 
13047 - 2176 	350 
16359 - 2177 	2535 
10557 - 2178 	758 
11532 - 2179 	7760 
8773 - 2180 	6383 
17910 - 2181 	3587 
18517 - 2182 	2517 
1166 - 2183 	4149 
3583 - 2184 	95 
15945 - 2185 	5165 
2658 - 2186 	3708 
11420 - 2187 	2966 
5836 - 2188 	2730 
17151 - 2189 	411 
1640 - 2190 	1722 
2251 - 2191 	2148 
6896 - 2192 	2128 
1442 - 2193 	1701 
6866 - 2194 	1998 
12251 - 2195 	1743 
1499 - 2196 	1327 
2647 - 2197 	1435 
3614 - 2198 	5206 
919 - 2199 	2384 
16082 - 2200 	699 
16545 - 2201 	7638 
12278 - 2202 	1146 
9443 - 2203 	3709 
258 - 2204 	1707 
4909 - 2205 	2421 
18888 - 2206 	3001 
398 - 2207 	883 
10935 - 2208 	1519 
5293 - 2209 	318 
3092 - 2210 	868 
573 - 2211 	1155 
5069 - 2212 	1778 
3883 - 2213 	576 
12436 - 2214 	3113 
3599 - 2215 	1539 
13626 - 2216 	1471 
15419 - 2217 	1819 
19984 - 2218 	1169 
7752 - 2219 	42 
8657 - 2220 	182 
14316 - 2221 	416 
17422 - 2222 	2214 
14540 - 2223 	3750 
12471 - 2224 	3615 
11496 - 2225 	58 
9093 - 2226 	1085 
11726 - 2227 	1743 
563 - 2228 	3443 
19981 - 2229 	140 
12049 - 2230 	175 
16521 - 2231 	2153 
729 - 2232 	3909 
4696 - 2233 	3403 
3761 - 2234 	1878 
9079 - 2235 	2177 
14871 - 2236 	506 
12413 - 2237 	620 
10322 - 2238 	532 
13231 - 2239 	1325 
19897 - 2240 	1811 
1555 - 2241 	5875 
12845 - 2242 	598 
5191 - 2243 	6907 
14871 - 2244 	2335 
5147 - 2245 	1542 
19259 - 2246 	246 
12668 - 2247 	1127 
13917 - 2248 	1706 
671 - 2249 	7210 
15140 - 2250 	2460 
9850 - 2251 	2685 
8225 - 2252 	4571 
4224 - 2253 	1282 
3123 - 2254 	1828 
8095 - 2255 	1851 
15785 - 2256 	6344 
17097 - 2257 	5528 
13446 - 2258 	1987 
16018 - 2259 	2965 
19306 - 2260 	1391 
7751 - 2261 	1487 
15868 - 2262 	1912 
18265 - 2263 	6329 
11292 - 2264 	472 
5007 - 2265 	2940 
5130 - 2266 	1726 
16404 - 2267 	2443 
11591 - 2268 	1108 
6304 - 2269 	2365 
12619 - 2270 	933 
4339 - 2271 	3874 
8757 - 2272 	762 
9360 - 2273 	4871 
2858 - 2274 	2160 
11513 - 2275 	2184 
2705 - 2276 	901 
4733 - 2277 	2101 
2300 - 2278 	2590 
8990 - 2279 	1600 
14546 - 2280 	1087 
172 - 2281 	1622 
6559 - 2282 	2808 
7352 - 2283 	11090 
